Tank,Treatment,Cassette,Plate.Slide,Temp,Species,Cross,popcross,Family,Cone,MatchID,Crosstype,Timepoint,Survival,IndID,Mum,Dad,RegionCross
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,5,Individual Cross,0,1,6.393.1513.5,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,6,Individual Cross,0,1,6.393.1513.6,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,7,Individual Cross,0,1,6.393.1513.7,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,8,Individual Cross,0,1,6.393.1513.8,Switzer2,Davies1,Hybrid
6,Sediment,393,1513,HOT,A.tenuis,Switzer2xDavies1,SwitzerxDavies,T.F26,C96,9,Individual Cross,0,1,6.393.1513.9,Switzer2,Davies1,Hybrid
6,Sediment,393,1674,HOT,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,1,Individual Cross,0,1,6.393.1674.1,Switzer2,Davies6,Hybrid
6,Sediment,393,1674,HOT,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,2,Individual Cross,0,1,6.393.1674.2,Switzer2,Davies6,Hybrid
6,Sediment,393,1674,HOT,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,3,Individual Cross,0,1,6.393.1674.3,Switzer2,Davies6,Hybrid
6,Sediment,393,1674,HOT,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,4,Individual Cross,0,1,6.393.1674.4,Switzer2,Davies6,Hybrid
6,Sediment,393,1674,HOT,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,5,Individual Cross,0,1,6.393.1674.5,Switzer2,Davies6,Hybrid
6,Sediment,393,1674,HOT,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,6,Individual Cross,0,1,6.393.1674.6,Switzer2,Davies6,Hybrid
6,Sediment,393,1674,HOT,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,8,Individual Cross,0,1,6.393.1674.8,Switzer2,Davies6,Hybrid
6,Sediment,393,1674,HOT,A.tenuis,Switzer2xDavies6,SwitzerxDavies,T.F28,C98,9,Individual Cross,0,1,6.393.1674.9,Switzer2,Davies6,Hybrid
6,Sediment,393,2794,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,2,Individual Cross,0,1,6.393.2794.2,Parke4,Davies1,Hybrid
6,Sediment,393,2794,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,3,Individual Cross,0,1,6.393.2794.3,Parke4,Davies1,Hybrid
6,Sediment,393,2794,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,4,Individual Cross,0,1,6.393.2794.4,Parke4,Davies1,Hybrid
6,Sediment,393,2794,HOT,A.tenuis,Parke4xDavies1,ParkexDavies,T.F21,C66,6,Individual Cross,0,1,6.393.2794.6,Parke4,Davies1,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,1,Individual Cross,0,1,6.432.1206.1,Parke5,Davies6,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,10,Individual Cross,0,1,6.432.1206.10,Parke5,Davies6,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,11,Individual Cross,0,1,6.432.1206.11,Parke5,Davies6,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,2,Individual Cross,0,1,6.432.1206.2,Parke5,Davies6,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,3,Individual Cross,0,1,6.432.1206.3,Parke5,Davies6,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,4,Individual Cross,0,1,6.432.1206.4,Parke5,Davies6,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,5,Individual Cross,0,1,6.432.1206.5,Parke5,Davies6,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,7,Individual Cross,0,1,6.432.1206.7,Parke5,Davies6,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,8,Individual Cross,0,1,6.432.1206.8,Parke5,Davies6,Hybrid
6,Sediment,432,1206,HOT,A.tenuis,Parke5xDavies6,ParkexDavies,T.F22,C78,9,Individual Cross,0,1,6.432.1206.9,Parke5,Davies6,Hybrid
6,Sediment,432,1455,HOT,A.tenuis,Jewell3xPalms1,JewellxPalms,T.F40,C60,1,Individual Cross,0,1,6.432.1455.1,Jewell3,Palms1,Hybrid
6,Sediment,432,1455,HOT,A.tenuis,Jewell3xPalms1,JewellxPalms,T.F40,C60,2,Individual Cross,0,1,6.432.1455.2,Jewell3,Palms1,Hybrid
6,Sediment,432,1455,HOT,A.tenuis,Jewell3xPalms1,JewellxPalms,T.F40,C60,3,Individual Cross,0,1,6.432.1455.3,Jewell3,Palms1,Hybrid
6,Sediment,432,1455,HOT,A.tenuis,Jewell3xPalms1,JewellxPalms,T.F40,C60,4,Individual Cross,0,1,6.432.1455.4,Jewell3,Palms1,Hybrid
6,Sediment,432,1455,HOT,A.tenuis,Jewell3xPalms1,JewellxPalms,T.F40,C60,5,Individual Cross,0,1,6.432.1455.5,Jewell3,Palms1,Hybrid
6,Sediment,432,1455,HOT,A.tenuis,Jewell3xPalms1,JewellxPalms,T.F40,C60,6,Individual Cross,0,1,6.432.1455.6,Jewell3,Palms1,Hybrid
6,Sediment,432,2328,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,3,Individual Cross,0,1,6.432.2328.3,Parke5,Davies10,Hybrid
6,Sediment,432,2328,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,4,Individual Cross,0,1,6.432.2328.4,Parke5,Davies10,Hybrid
6,Sediment,432,2328,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,5,Individual Cross,0,1,6.432.2328.5,Parke5,Davies10,Hybrid
6,Sediment,432,2328,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,6,Individual Cross,0,1,6.432.2328.6,Parke5,Davies10,Hybrid
6,Sediment,432,2328,HOT,A.tenuis,Parke5xDavies10,ParkexDavies,T.F23,C88,7,Individual Cross,0,1,6.432.2328.7,Parke5,Davies10,Hybrid
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,1,Bulk Cross,0,1,6.432.2814.1,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,10,Bulk Cross,0,1,6.432.2814.10,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,11,Bulk Cross,0,1,6.432.2814.11,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,12,Bulk Cross,0,1,6.432.2814.12,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,13,Bulk Cross,0,1,6.432.2814.13,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,14,Bulk Cross,0,1,6.432.2814.14,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,2,Bulk Cross,0,1,6.432.2814.2,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,3,Bulk Cross,0,1,6.432.2814.3,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,4,Bulk Cross,0,1,6.432.2814.4,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,5,Bulk Cross,0,1,6.432.2814.5,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,6,Bulk Cross,0,1,6.432.2814.6,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,7,Bulk Cross,0,1,6.432.2814.7,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,8,Bulk Cross,0,1,6.432.2814.8,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2814,HOT,A.tenuis,MundyPalmsBulkxDavies6Bulk,MundyPalmsBulkxDaviesBulk,Model6rep1,C13,9,Bulk Cross,0,1,6.432.2814.9,MundyPalmsBulk,Davies6Bulk,Central x Central
6,Sediment,432,2989,HOT,A.tenuis,Switzer4xDavies8,SwitzerxDavies,T.F31,C72,1,Individual Cross,0,1,6.432.2989.1,Switzer4,Davies8,Hybrid
6,Sediment,432,2989,HOT,A.tenuis,Switzer4xDavies8,SwitzerxDavies,T.F31,C72,2,Individual Cross,0,1,6.432.2989.2,Switzer4,Davies8,Hybrid
6,Sediment,432,2989,HOT,A.tenuis,Switzer4xDavies8,SwitzerxDavies,T.F31,C72,3,Individual Cross,0,1,6.432.2989.3,Switzer4,Davies8,Hybrid
6,Sediment,432,2989,HOT,A.tenuis,Switzer4xDavies8,SwitzerxDavies,T.F31,C72,4,Individual Cross,0,1,6.432.2989.4,Switzer4,Davies8,Hybrid
6,Sediment,432,2989,HOT,A.tenuis,Switzer4xDavies8,SwitzerxDavies,T.F31,C72,5,Individual Cross,0,1,6.432.2989.5,Switzer4,Davies8,Hybrid
6,Sediment,432,2989,HOT,A.tenuis,Switzer4xDavies8,SwitzerxDavies,T.F31,C72,6,Individual Cross,0,1,6.432.2989.6,Switzer4,Davies8,Hybrid
6,Sediment,432,2989,HOT,A.tenuis,Switzer4xDavies8,SwitzerxDavies,T.F31,C72,7,Individual Cross,0,1,6.432.2989.7,Switzer4,Davies8,Hybrid
6,Sediment,439,1210,HOT,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,11,Individual Cross,0,1,6.439.1210.11,Jewell8,Davies13,Hybrid
6,Sediment,439,1210,HOT,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,2,Individual Cross,0,1,6.439.1210.2,Jewell8,Davies13,Hybrid
6,Sediment,439,1210,HOT,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,3,Individual Cross,0,1,6.439.1210.3,Jewell8,Davies13,Hybrid
6,Sediment,439,1210,HOT,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,5,Individual Cross,0,1,6.439.1210.5,Jewell8,Davies13,Hybrid
6,Sediment,439,1210,HOT,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,6,Individual Cross,0,1,6.439.1210.6,Jewell8,Davies13,Hybrid
6,Sediment,439,1210,HOT,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,7,Individual Cross,0,1,6.439.1210.7,Jewell8,Davies13,Hybrid
6,Sediment,439,1210,HOT,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,8,Individual Cross,0,1,6.439.1210.8,Jewell8,Davies13,Hybrid
6,Sediment,439,1210,HOT,A.tenuis,Jewell8xDavies13,JewellxDavies,T.F65,C62,9,Individual Cross,0,1,6.439.1210.9,Jewell8,Davies13,Hybrid
6,Sediment,439,1239,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,2,Individual Cross,0,1,6.439.1239.2,Davies1,Davies8,Central x Central
6,Sediment,439,1239,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,3,Individual Cross,0,1,6.439.1239.3,Davies1,Davies8,Central x Central
6,Sediment,439,1239,HOT,A.tenuis,Davies1xDavies8,DaviesxDavies,T.F16,C82,4,Individual Cross,0,1,6.439.1239.4,Davies1,Davies8,Central x Central
6,Sediment,439,1915,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,1,Individual Cross,0,1,6.439.1915.1,Jewell8,Palms4,Hybrid
6,Sediment,439,1915,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,2,Individual Cross,0,1,6.439.1915.2,Jewell8,Palms4,Hybrid
6,Sediment,439,1915,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,3,Individual Cross,0,1,6.439.1915.3,Jewell8,Palms4,Hybrid
6,Sediment,439,1915,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,5,Individual Cross,0,1,6.439.1915.5,Jewell8,Palms4,Hybrid
6,Sediment,439,1915,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,6,Individual Cross,0,1,6.439.1915.6,Jewell8,Palms4,Hybrid
6,Sediment,439,1915,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,7,Individual Cross,0,1,6.439.1915.7,Jewell8,Palms4,Hybrid
6,Sediment,439,1915,HOT,A.tenuis,Jewell8xPalms4,JewellxPalms,T.F47,C59,8,Individual Cross,0,1,6.439.1915.8,Jewell8,Palms4,Hybrid
6,Sediment,439,2795,HOT,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,1,Individual Cross,0,1,6.439.2795.1,Davies6,Davies1,Central x Central
6,Sediment,439,2795,HOT,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,2,Individual Cross,0,1,6.439.2795.2,Davies6,Davies1,Central x Central
6,Sediment,439,2795,HOT,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,3,Individual Cross,0,1,6.439.2795.3,Davies6,Davies1,Central x Central
6,Sediment,439,2795,HOT,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,4,Individual Cross,0,1,6.439.2795.4,Davies6,Davies1,Central x Central
6,Sediment,439,2795,HOT,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,5,Individual Cross,0,1,6.439.2795.5,Davies6,Davies1,Central x Central
6,Sediment,439,2795,HOT,A.tenuis,Davies6xDavies1,DaviesxDavies,T.F13,C75,6,Individual Cross,0,1,6.439.2795.6,Davies6,Davies1,Central x Central
6,Sediment,439,2984,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,1,Individual Cross,0,1,6.439.2984.1,Parke4,Parke2,Northern x Northern
6,Sediment,439,2984,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,3,Individual Cross,0,1,6.439.2984.3,Parke4,Parke2,Northern x Northern
6,Sediment,439,2984,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,4,Individual Cross,0,1,6.439.2984.4,Parke4,Parke2,Northern x Northern
6,Sediment,439,2984,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,5,Individual Cross,0,1,6.439.2984.5,Parke4,Parke2,Northern x Northern
6,Sediment,439,2984,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,6,Individual Cross,0,1,6.439.2984.6,Parke4,Parke2,Northern x Northern
6,Sediment,439,2984,HOT,A.tenuis,Parke4xParke2,ParkexParke,T.F5,C76,7,Individual Cross,0,1,6.439.2984.7,Parke4,Parke2,Northern x Northern
6,Sediment,465,1413,HOT,A.tenuis,Jewell6xPalms1,JewellxPalms,T.F38,C31,1,Individual Cross,0,1,6.465.1413.1,Jewell6,Palms1,Hybrid
6,Sediment,465,1413,HOT,A.tenuis,Jewell6xPalms1,JewellxPalms,T.F38,C31,2,Individual Cross,0,1,6.465.1413.2,Jewell6,Palms1,Hybrid
6,Sediment,465,1413,HOT,A.tenuis,Jewell6xPalms1,JewellxPalms,T.F38,C31,3,Individual Cross,0,1,6.465.1413.3,Jewell6,Palms1,Hybrid
6,Sediment,465,1413,HOT,A.tenuis,Jewell6xPalms1,JewellxPalms,T.F38,C31,4,Individual Cross,0,1,6.465.1413.4,Jewell6,Palms1,Hybrid
6,Sediment,465,1413,HOT,A.tenuis,Jewell6xPalms1,JewellxPalms,T.F38,C31,5,Individual Cross,0,1,6.465.1413.5,Jewell6,Palms1,Hybrid
6,Sediment,465,1508,HOT,A.tenuis,Palms2xPalms5,PalmsxPalms,T.F35,C86,1,Individual Cross,0,1,6.465.1508.1,Palms2,Palms5,Central x Central
6,Sediment,465,1508,HOT,A.tenuis,Palms2xPalms5,PalmsxPalms,T.F35,C86,2,Individual Cross,0,1,6.465.1508.2,Palms2,Palms5,Central x Central
6,Sediment,465,1508,HOT,A.tenuis,Palms2xPalms5,PalmsxPalms,T.F35,C86,4,Individual Cross,0,1,6.465.1508.4,Palms2,Palms5,Central x Central
6,Sediment,465,1575,HOT,A.tenuis,Jewell6xPalms4,JewellxPalms,T.F43,C39,1,Individual Cross,0,1,6.465.1575.1,Jewell6,Palms4,Hybrid
6,Sediment,465,1575,HOT,A.tenuis,Jewell6xPalms4,JewellxPalms,T.F43,C39,2,Individual Cross,0,1,6.465.1575.2,Jewell6,Palms4,Hybrid
6,Sediment,465,1575,HOT,A.tenuis,Jewell6xPalms4,JewellxPalms,T.F43,C39,3,Individual Cross,0,1,6.465.1575.3,Jewell6,Palms4,Hybrid
6,Sediment,465,1575,HOT,A.tenuis,Jewell6xPalms4,JewellxPalms,T.F43,C39,4,Individual Cross,0,1,6.465.1575.4,Jewell6,Palms4,Hybrid
6,Sediment,465,1575,HOT,A.tenuis,Jewell6xPalms4,JewellxPalms,T.F43,C39,5,Individual Cross,0,1,6.465.1575.5,Jewell6,Palms4,Hybrid
6,Sediment,465,1575,HOT,A.tenuis,Jewell6xPalms4,JewellxPalms,T.F43,C39,6,Individual Cross,0,1,6.465.1575.6,Jewell6,Palms4,Hybrid
6,Sediment,465,1575,HOT,A.tenuis,Jewell6xPalms4,JewellxPalms,T.F43,C39,8,Individual Cross,0,1,6.465.1575.8,Jewell6,Palms4,Hybrid
6,Sediment,465,1575,HOT,A.tenuis,Jewell6xPalms4,JewellxPalms,T.F43,C39,9,Individual Cross,0,1,6.465.1575.9,Jewell6,Palms4,Hybrid
6,Sediment,465,2313,HOT,A.tenuis,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,C69,1,Individual Cross,0,1,6.465.2313.1,Switzer4,Switzer7,Northern x Northern
6,Sediment,465,2313,HOT,A.tenuis,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,C69,2,Individual Cross,0,1,6.465.2313.2,Switzer4,Switzer7,Northern x Northern
6,Sediment,465,2313,HOT,A.tenuis,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,C69,4,Individual Cross,0,1,6.465.2313.4,Switzer4,Switzer7,Northern x Northern
6,Sediment,465,2313,HOT,A.tenuis,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,C69,5,Individual Cross,0,1,6.465.2313.5,Switzer4,Switzer7,Northern x Northern
6,Sediment,465,2313,HOT,A.tenuis,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,C69,6,Individual Cross,0,1,6.465.2313.6,Switzer4,Switzer7,Northern x Northern
6,Sediment,465,2313,HOT,A.tenuis,Switzer4xSwitzer7,SwitzerxSwitzer,T.F12,C69,8,Individual Cross,0,1,6.465.2313.8,Switzer4,Switzer7,Northern x Northern
6,Sediment,465,2771,HOT,A.tenuis,Jewell8xJewell3,JewellxJewell,T.F68,C100,1,Individual Cross,0,1,6.465.2771.1,Jewell8,Jewell3,Northern x Northern
6,Sediment,465,2771,HOT,A.tenuis,Jewell8xJewell3,JewellxJewell,T.F68,C100,2,Individual Cross,0,1,6.465.2771.2,Jewell8,Jewell3,Northern x Northern
6,Sediment,465,2771,HOT,A.tenuis,Jewell8xJewell3,JewellxJewell,T.F68,C100,3,Individual Cross,0,1,6.465.2771.3,Jewell8,Jewell3,Northern x Northern
6,Sediment,465,2771,HOT,A.tenuis,Jewell8xJewell3,JewellxJewell,T.F68,C100,4,Individual Cross,0,1,6.465.2771.4,Jewell8,Jewell3,Northern x Northern
6,Sediment,465,2771,HOT,A.tenuis,Jewell8xJewell3,JewellxJewell,T.F68,C100,5,Individual Cross,0,1,6.465.2771.5,Jewell8,Jewell3,Northern x Northern
6,Sediment,465,2771,HOT,A.tenuis,Jewell8xJewell3,JewellxJewell,T.F68,C100,6,Individual Cross,0,1,6.465.2771.6,Jewell8,Jewell3,Northern x Northern
6,Sediment,465,2771,HOT,A.tenuis,Jewell8xJewell3,JewellxJewell,T.F68,C100,7,Individual Cross,0,1,6.465.2771.7,Jewell8,Jewell3,Northern x Northern
6,Sediment,465,2771,HOT,A.tenuis,Jewell8xJewell3,JewellxJewell,T.F68,C100,8,Individual Cross,0,1,6.465.2771.8,Jewell8,Jewell3,Northern x Northern
6,Sediment,465,2771,HOT,A.tenuis,Jewell8xJewell3,JewellxJewell,T.F68,C100,9,Individual Cross,0,1,6.465.2771.9,Jewell8,Jewell3,Northern x Northern
6,Sediment,468,1511,HOT,A.tenuis,Jewell3xDavies1,JewellxDavies,T.F58,C101,1,Individual Cross,0,1,6.468.1511.1,Jewell3,Davies1,Hybrid
6,Sediment,468,1511,HOT,A.tenuis,Jewell3xDavies1,JewellxDavies,T.F58,C101,3,Individual Cross,0,1,6.468.1511.3,Jewell3,Davies1,Hybrid
6,Sediment,468,1511,HOT,A.tenuis,Jewell3xDavies1,JewellxDavies,T.F58,C101,4,Individual Cross,0,1,6.468.1511.4,Jewell3,Davies1,Hybrid
6,Sediment,468,2396,HOT,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,1,Bulk Cross,0,1,6.468.2396.1,Jewell(bottom),Davies6bulk,Hybrid
6,Sediment,468,2396,HOT,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,2,Bulk Cross,0,1,6.468.2396.2,Jewell(bottom),Davies6bulk,Hybrid
6,Sediment,468,2396,HOT,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,3,Bulk Cross,0,1,6.468.2396.3,Jewell(bottom),Davies6bulk,Hybrid
6,Sediment,468,2396,HOT,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,4,Bulk Cross,0,1,6.468.2396.4,Jewell(bottom),Davies6bulk,Hybrid
6,Sediment,468,2396,HOT,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,5,Bulk Cross,0,1,6.468.2396.5,Jewell(bottom),Davies6bulk,Hybrid
6,Sediment,468,2396,HOT,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,6,Bulk Cross,0,1,6.468.2396.6,Jewell(bottom),Davies6bulk,Hybrid
6,Sediment,468,2396,HOT,A.tenuis,Jewell(bottom)xDavies6bulk,Jewell(bottom)xDaviesbulk,Model1rep1,C1,8,Bulk Cross,0,1,6.468.2396.8,Jewell(bottom),Davies6bulk,Hybrid
6,Sediment,468,2725,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,1,Individual Cross,0,1,6.468.2725.1,Switzer7,Davies10,Hybrid
6,Sediment,468,2725,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,2,Individual Cross,0,1,6.468.2725.2,Switzer7,Davies10,Hybrid
6,Sediment,468,2725,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,3,Individual Cross,0,1,6.468.2725.3,Switzer7,Davies10,Hybrid
6,Sediment,468,2725,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,4,Individual Cross,0,1,6.468.2725.4,Switzer7,Davies10,Hybrid
6,Sediment,468,2725,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,5,Individual Cross,0,1,6.468.2725.5,Switzer7,Davies10,Hybrid
6,Sediment,468,2725,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,6,Individual Cross,0,1,6.468.2725.6,Switzer7,Davies10,Hybrid
6,Sediment,468,2725,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,7,Individual Cross,0,1,6.468.2725.7,Switzer7,Davies10,Hybrid
6,Sediment,468,2725,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,8,Individual Cross,0,1,6.468.2725.8,Switzer7,Davies10,Hybrid
6,Sediment,468,2725,HOT,A.tenuis,Switzer7xDavies10,SwitzerxDavies,T.F32,C67,9,Individual Cross,0,1,6.468.2725.9,Switzer7,Davies10,Hybrid
6,Sediment,468,2761,HOT,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,2,Individual Cross,0,1,6.468.2761.2,Jewell8,Davies6,Hybrid
6,Sediment,468,2761,HOT,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,3,Individual Cross,0,1,6.468.2761.3,Jewell8,Davies6,Hybrid
6,Sediment,468,2761,HOT,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,4,Individual Cross,0,1,6.468.2761.4,Jewell8,Davies6,Hybrid
6,Sediment,468,2761,HOT,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,5,Individual Cross,0,1,6.468.2761.5,Jewell8,Davies6,Hybrid
6,Sediment,468,2761,HOT,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,6,Individual Cross,0,1,6.468.2761.6,Jewell8,Davies6,Hybrid
6,Sediment,468,2761,HOT,A.tenuis,Jewell8xDavies6,JewellxDavies,T.F18,C87,7,Individual Cross,0,1,6.468.2761.7,Jewell8,Davies6,Hybrid
6,Sediment,468,2906,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,1,Bulk Cross,0,1,6.468.2906.1,Parke6bulk,Parke6bulk,Northern x Northern
6,Sediment,468,2906,HOT,A.tenuis,Parke6bulkxParke6bulk,ParkebulkxParkebulk,Model2rep1,C3,10,Bulk Cross,0,1,6.468.2906.10,Parke6bulk,Parke6bulk,Northern x Northern
