,Tank,Temperature,Stick,Position,Population,Species,Genotype,Frag.rep,Frag.id,Timepoint,Survival,Bleaching_D,TissueArea_cm2,PAM
216,1,Ambient,2,11,Parke,Goniastrea retiformis,Gon.Par.3,1,Gon.Par.3.1,0,1,6,2.767,NA
217,1,Ambient,3,1,Switzer,Acropora hyacinthus,Hya.Swi.2,1,Hya.Swi.2.1,0,1,5,5.326,NA
218,1,Ambient,3,2,Parke,Acropora tenuis,Ten.Par.5,2,Ten.Par.5.2,0,1,2,3.303,NA
219,1,Ambient,3,3,Switzer,Goniastrea retiformis,Gon.Swi.6,1,Gon.Swi.6.1,0,1,5,1.871,NA
220,1,Ambient,3,4,Switzer,Acropora hyacinthus,Hya.Swi.2,2,Hya.Swi.2.2,0,1,5,4.789,NA
221,1,Ambient,3,5,Parke,Acropora tenuis,Ten.Par.2,21,Ten.Par.2.21,0,1,2,5.04,NA
222,1,Ambient,3,6,Palms,Acropora tenuis,Ten.Pal.1,2,Ten.Pal.1.2,0,1,4,2.798,NA
223,1,Ambient,3,7,Davies,Acropora tenuis,Ten.Dav.13,1,Ten.Dav.13.1,0,1,4,2.129,NA
224,1,Ambient,3,8,Parke,Goniastrea retiformis,Gon.Par.6,2,Gon.Par.6.2,0,1,5,2.151,NA
225,1,Ambient,3,9,Palms,Acropora tenuis,Ten.Pal.6,2,Ten.Pal.6.2,0,1,4,1.683,NA
226,1,Ambient,3,10,Parke,Goniastrea retiformis,Gon.Par.8,1,Gon.Par.8.1,0,1,5,2.365,NA
227,1,Ambient,3,11,Davies,Acropora tenuis,Ten.Dav.10,1,Ten.Dav.10.1,0,1,4,3.459,NA
228,1,Ambient,4,1,Jewell,Acropora tenuis,Ten.Jew.6,1,Ten.Jew.6.1,0,1,4,4.221,NA
229,1,Ambient,4,2,Switzer,Goniastrea retiformis,Gon.Swi.5,1,Gon.Swi.5.1,0,1,5,2.786,NA
230,1,Ambient,4,3,Jewell,Goniastrea retiformis,Gon.Jew.11,1,Gon.Jew.11.1,0,1,5,2.508,NA
231,1,Ambient,4,4,Davies,Acropora tenuis,Ten.Dav.9,2,Ten.Dav.9.2,0,1,4,4.249,NA
232,1,Ambient,4,5,Parke,Goniastrea retiformis,Gon.Par.3,2,Gon.Par.3.2,0,1,6,3.814,NA
233,1,Ambient,4,6,Parke,Goniastrea retiformis,Gon.Par.8,2,Gon.Par.8.2,0,1,5,2.105,NA
234,1,Ambient,4,7,Switzer,Goniastrea retiformis,Gon.Swi.6,2,Gon.Swi.6.2,0,1,5,2.935,NA
235,1,Ambient,4,8,Jewell,Acropora tenuis,Ten.Jew.6,2,Ten.Jew.6.2,0,1,3,2.393,NA
236,1,Ambient,4,9,Davies,Acropora hyacinthus,Hya.Dav.11,1,Hya.Dav.11.1,0,1,3,5.085,NA
237,1,Ambient,4,10,Jewell,Goniastrea retiformis,Gon.Jew.6,1,Gon.Jew.6.1,0,1,4,2.751,NA
238,1,Ambient,4,11,Switzer,Goniastrea retiformis,Gon.Swi.10,1,Gon.Swi.10.1,0,1,6,3.224,NA
239,1,Ambient,5,1,Switzer,Goniastrea retiformis,Gon.Swi.7,2,Gon.Swi.7.2,0,1,6,3.435,NA
240,1,Ambient,5,2,Parke,Acropora tenuis,Ten.Par.2,1,Ten.Par.2.1,0,1,2,2.12,NA
241,1,Ambient,5,3,Parke,Goniastrea retiformis,Gon.Par.8,3,Gon.Par.8.3,0,1,5,2.179,NA
242,1,Ambient,5,4,Davies,Acropora hyacinthus,Hya.Dav.8,2,Hya.Dav.8.2,0,1,3,6.276,NA
243,1,Ambient,5,5,Switzer,Goniastrea retiformis,Gon.Swi.11,2,Gon.Swi.11.2,0,1,5,2.291,NA
244,1,Ambient,5,6,Jewell,Acropora hyacinthus,Hya.Jew.3,2,Hya.Jew.3.2,0,1,4,3.314,NA
245,1,Ambient,5,7,Parke,Goniastrea retiformis,Gon.Par.8,4,Gon.Par.8.4,0,1,5,2.288,NA
246,1,Ambient,5,8,Parke,Goniastrea retiformis,Gon.Par.7,2,Gon.Par.7.2,0,1,6,3.78,NA
247,1,Ambient,5,9,Davies,Acropora hyacinthus,Hya.Dav.4,1,Hya.Dav.4.1,0,1,3,2.895,NA
248,1,Ambient,5,10,Davies,Acropora tenuis,Ten.Dav.10,2,Ten.Dav.10.2,0,1,3,4.786,NA
249,1,Ambient,5,11,Davies,Acropora hyacinthus,Hya.Dav.12,1,Hya.Dav.12.1,0,1,3,2.328,NA
250,1,Ambient,6,1,Davies,Acropora hyacinthus,Hya.Dav.11,2,Hya.Dav.11.2,0,1,2,3.307,NA
251,1,Ambient,6,2,Davies,Acropora tenuis,Ten.Dav.D1,2,Ten.Dav.D1.2,0,1,4,4.575,NA
252,1,Ambient,6,3,Jewell,Acropora tenuis,Ten.Jew.7,20,Ten.Jew.7.20,0,1,4,3.495,NA
253,1,Ambient,6,4,Jewell,Acropora hyacinthus,Hya.Jew.7,1,Hya.Jew.7.1,0,1,2,3.316,NA
254,1,Ambient,6,5,Jewell,Goniastrea retiformis,Gon.Jew.10,1,Gon.Jew.10.1,0,1,3,3.274,NA
255,1,Ambient,6,6,Davies,Acropora tenuis,Ten.Dav.8,1,Ten.Dav.8.1,0,1,3,2.795,NA
256,1,Ambient,6,7,Parke,Goniastrea retiformis,Gon.Par.2,1,Gon.Par.2.1,0,1,5,2.815,NA
257,1,Ambient,6,8,Palms,Acropora tenuis,Ten.Pal.3,1,Ten.Pal.3.1,0,1,3,2.518,NA
258,1,Ambient,6,9,Jewell,Goniastrea retiformis,Gon.Jew.10,2,Gon.Jew.10.2,0,1,4,3.042,NA
259,1,Ambient,6,11,Jewell,Goniastrea retiformis,Gon.Jew.7,1,Gon.Jew.7.1,0,1,6,2.312,NA
260,2,Ambient,1,1,Switzer,Acropora hyacinthus,Hya.Swi.2,3,Hya.Swi.2.3,0,1,4,3.828,NA
261,2,Ambient,1,2,Davies,Acropora tenuis,Ten.Dav.10,3,Ten.Dav.10.3,0,1,3,3.084,NA
262,2,Ambient,1,3,Parke,Goniastrea retiformis,Gon.Par.3,3,Gon.Par.3.3,0,1,5,5.243,NA
263,2,Ambient,1,4,Switzer,Goniastrea retiformis,Gon.Swi.7,3,Gon.Swi.7.3,0,1,5,4.51,NA
264,2,Ambient,1,5,Davies,Acropora hyacinthus,Hya.Dav.8,3,Hya.Dav.8.3,0,1,2,3.198,NA
265,2,Ambient,1,6,Jewell,Acropora hyacinthus,Hya.Jew.3,3,Hya.Jew.3.3,0,1,3,7.462,NA
266,2,Ambient,1,7,Parke,Goniastrea retiformis,Gon.Par.6,3,Gon.Par.6.3,0,1,6,3.652,NA
267,2,Ambient,1,8,Davies,Acropora tenuis,Ten.Dav.9,3,Ten.Dav.9.3,0,1,3,2.497,NA
268,2,Ambient,1,9,Switzer,Goniastrea retiformis,Gon.Swi.11,3,Gon.Swi.11.3,0,1,4,2.59,NA
269,2,Ambient,1,10,Jewell,Goniastrea retiformis,Gon.Jew.10,3,Gon.Jew.10.3,0,1,4,3.269,NA
270,2,Ambient,1,11,Parke,Acropora tenuis,Ten.Par.2,2,Ten.Par.2.2,0,1,2,2.218,NA
271,2,Ambient,2,1,Switzer,Goniastrea retiformis,Gon.Swi.7,4,Gon.Swi.7.4,0,1,6,4.005,NA
272,2,Ambient,2,2,Jewell,Goniastrea retiformis,Gon.Jew.8,2,Gon.Jew.8.2,0,1,6,2.489,NA
273,2,Ambient,2,3,Parke,Goniastrea retiformis,Gon.Par.7,3,Gon.Par.7.3,0,1,6,4.752,NA
274,2,Ambient,2,4,Davies,Acropora tenuis,Ten.Dav.6,2,Ten.Dav.6.2,0,1,5,4.69,NA
275,2,Ambient,2,5,Parke,Acropora tenuis,Ten.Par.5,3,Ten.Par.5.3,0,1,3,3.702,NA
276,2,Ambient,2,6,Davies,Acropora tenuis,Ten.Dav.13,2,Ten.Dav.13.2,0,1,4,2.343,NA
277,2,Ambient,2,8,Davies,Acropora tenuis,Ten.Dav.1,3,Ten.Dav.1.3,0,1,4,2.418,NA
278,2,Ambient,2,9,Davies,Acropora tenuis,Ten.Dav.9,4,Ten.Dav.9.4,0,1,2,2.013,NA
279,2,Ambient,2,10,Davies,Acropora tenuis,Ten.Dav.12,16,Ten.Dav.12.16,0,1,4,2.344,NA
280,2,Ambient,2,11,Jewell,Acropora tenuis,Ten.Jew.5,2,Ten.Jew.5.2,0,1,3,5.256,NA
281,2,Ambient,3,1,Jewell,Acropora tenuis,Ten.Jew.5,3,Ten.Jew.5.3,0,1,3,3.732,NA
282,2,Ambient,3,2,Switzer,Goniastrea retiformis,Gon.Swi.6,3,Gon.Swi.6.3,0,1,4,2.63,NA
283,2,Ambient,3,3,Davies,Acropora hyacinthus,Hya.Dav.12,2,Hya.Dav.12.2,0,1,4,4.286,NA
284,2,Ambient,3,4,Jewell,Acropora hyacinthus,Hya.Jew.3,4,Hya.Jew.3.4,0,1,3,4.227,NA
285,2,Ambient,3,5,Jewell,Goniastrea retiformis,Gon.Jew.11,2,Gon.Jew.11.2,0,1,6,3.488,NA
286,2,Ambient,3,6,Davies,Acropora hyacinthus,Hya.Dav.3,2,Hya.Dav.3.2,0,1,2,2.881,NA
287,2,Ambient,3,7,Jewell,Goniastrea retiformis,Gon.Jew.6,2,Gon.Jew.6.2,0,1,6,2.543,NA
288,2,Ambient,3,8,Jewell,Goniastrea retiformis,Gon.Jew.10,4,Gon.Jew.10.4,0,1,4,2.059,NA
289,2,Ambient,3,9,Davies,Acropora hyacinthus,Hya.Dav.4,2,Hya.Dav.4.2,0,1,4,4.027,NA
290,2,Ambient,3,10,Palms,Acropora tenuis,Ten.Pal.1,3,Ten.Pal.1.3,0,1,4,2.316,NA
291,2,Ambient,3,11,Parke,Goniastrea retiformis,Gon.Par.2,2,Gon.Par.2.2,0,1,4,3.539,NA
292,2,Ambient,4,1,Parke,Acropora tenuis,Ten.Par.5,4,Ten.Par.5.4,0,1,2,6.791,NA
293,2,Ambient,4,2,Parke,Goniastrea retiformis,Gon.Par.3,4,Gon.Par.3.4,0,1,5,3.195,NA
294,2,Ambient,4,3,Palms,Acropora tenuis,Ten.Pal.1,4,Ten.Pal.1.4,0,1,4,4.434,NA
295,2,Ambient,4,4,Switzer,Goniastrea retiformis,Gon.Swi.12,2,Gon.Swi.12.2,0,1,5,3.093,NA
296,2,Ambient,4,5,Davies,Acropora tenuis,Ten.Dav.10,4,Ten.Dav.10.4,0,1,2,2.45,NA
297,2,Ambient,4,6,Palms,Acropora tenuis,Ten.Pal.3,2,Ten.Pal.3.2,0,1,3,2.859,NA
298,2,Ambient,4,7,Jewell,Acropora hyacinthus,Hya.Jew.7,2,Hya.Jew.7.2,0,1,3,6.009,NA
299,2,Ambient,4,8,Jewell,Acropora tenuis,Ten.Jew.6,3,Ten.Jew.6.3,0,1,3,4.457,NA
300,2,Ambient,4,9,Jewell,Acropora tenuis,Ten.Jew.7,2,Ten.Jew.7.2,0,1,4,3.334,NA
301,2,Ambient,4,10,Switzer,Goniastrea retiformis,Gon.Swi.10,2,Gon.Swi.10.2,0,1,4,1.996,NA
302,2,Ambient,4,11,Davies,Acropora tenuis,Ten.Dav.8,2,Ten.Dav.8.2,0,1,3,1.788,NA
303,2,Ambient,5,2,Switzer,Goniastrea retiformis,Gon.Swi.11,4,Gon.Swi.11.4,0,1,4,1.742,NA
304,2,Ambient,5,3,Switzer,Acropora hyacinthus,Hya.Swi.2,4,Hya.Swi.2.4,0,1,4,4.614,NA
305,2,Ambient,5,4,Jewell,Goniastrea retiformis,Gon.Jew.7,2,Gon.Jew.7.2,0,1,5,3.018,NA
306,2,Ambient,5,5,Davies,Acropora tenuis,Ten.Dav.D1,3,Ten.Dav.D1.3,0,1,5,3.19,NA
307,2,Ambient,5,6,Parke,Goniastrea retiformis,Gon.Par.8,5,Gon.Par.8.5,0,1,4,1.977,NA
308,2,Ambient,5,7,Palms,Acropora tenuis,Ten.Pal.6,3,Ten.Pal.6.3,0,1,4,2.934,NA
309,2,Ambient,5,8,Davies,Acropora hyacinthus,Hya.Dav.12,16,Hya.Dav.12.16,0,1,4,4.548,NA
310,2,Ambient,5,9,Davies,Acropora hyacinthus,Hya.Dav.11,3,Hya.Dav.11.3,0,1,2,3.583,NA
311,2,Ambient,5,10,Davies,Acropora tenuis,Ten.Dav.6,3,Ten.Dav.6.3,0,1,5,3.375,NA
312,2,Ambient,5,11,Parke,Goniastrea retiformis,Gon.Par.8,6,Gon.Par.8.6,0,1,5,2.189,NA
313,2,Ambient,6,2,Jewell,Acropora tenuis,Ten.Jew.7,3,Ten.Jew.7.3,0,1,3,3.715,NA
314,2,Ambient,6,3,Jewell,Acropora tenuis,Ten.Jew.6,4,Ten.Jew.6.4,0,1,3,4.23,NA
315,2,Ambient,6,4,Switzer,Goniastrea retiformis,Gon.Swi.5,2,Gon.Swi.5.2,0,1,5,2.362,NA
316,2,Ambient,6,5,Davies,Acropora tenuis,Ten.Dav.1,4,Ten.Dav.1.4,0,1,4,2.458,NA
317,2,Ambient,6,6,Parke,Goniastrea retiformis,Gon.Par.7,4,Gon.Par.7.4,0,1,6,3.947,NA
318,2,Ambient,6,7,Palms,Acropora tenuis,Ten.Pal.3,3,Ten.Pal.3.3,0,1,3,2.006,NA
319,2,Ambient,6,8,Jewell,Goniastrea retiformis,Gon.Jew.11,3,Gon.Jew.11.3,0,1,5,3.013,NA
320,2,Ambient,6,9,Davies,Acropora tenuis,Ten.Dav.12,2,Ten.Dav.12.2,0,1,4,2.796,NA
321,2,Ambient,6,11,Switzer,Goniastrea retiformis,Gon.Swi.6,4,Gon.Swi.6.4,0,1,5,2.295,NA
322,3,Ambient,1,1,Davies,Acropora hyacinthus,Hya.Dav.12,3,Hya.Dav.12.3,0,1,4,3.798,NA
323,3,Ambient,1,3,Jewell,Goniastrea retiformis,Gon.Jew.7,3,Gon.Jew.7.3,0,1,6,1.828,NA
324,3,Ambient,1,4,Palms,Acropora tenuis,Ten.Pal.3,4,Ten.Pal.3.4,0,1,4,1.919,NA
325,3,Ambient,1,5,Parke,Goniastrea retiformis,Gon.Par.6,4,Gon.Par.6.4,0,1,6,3.205,NA
326,3,Ambient,1,6,Davies,Acropora hyacinthus,Hya.Dav.11,5,Hya.Dav.11.5,0,1,2,3.12,NA
327,3,Ambient,1,7,Jewell,Goniastrea retiformis,Gon.Jew.6,3,Gon.Jew.6.3,0,1,6,3.056,NA
328,3,Ambient,1,8,Davies,Acropora tenuis,Ten.Dav.9,5,Ten.Dav.9.5,0,1,5,3.878,NA
329,3,Ambient,1,10,Switzer,Goniastrea retiformis,Gon.Swi.12,3,Gon.Swi.12.3,0,1,5,3.915,NA
330,3,Ambient,2,1,Switzer,Goniastrea retiformis,Gon.Swi.7,5,Gon.Swi.7.5,0,1,6,3.455,NA
331,3,Ambient,2,2,Parke,Acropora tenuis,Ten.Par.2,3,Ten.Par.2.3,0,1,2,4.819,NA
332,3,Ambient,2,3,Davies,Acropora tenuis,Ten.Dav.6,4,Ten.Dav.6.4,0,1,3,2.953,NA
333,3,Ambient,2,4,Jewell,Acropora hyacinthus,Hya.Jew.3,5,Hya.Jew.3.5,0,1,5,4.96,NA
334,3,Ambient,2,5,Jewell,Acropora tenuis,Ten.Jew.5,4,Ten.Jew.5.4,0,1,4,3.008,NA
335,3,Ambient,2,6,Switzer,Goniastrea retiformis,Gon.Swi.5,3,Gon.Swi.5.3,0,1,6,3.153,NA
336,3,Ambient,2,7,Jewell,Acropora hyacinthus,Hya.Jew.7,12,Hya.Jew.7.12,0,1,4,4.226,NA
337,3,Ambient,2,8,Jewell,Acropora tenuis,Ten.Jew.6,5,Ten.Jew.6.5,0,1,4,2.758,NA
338,3,Ambient,2,9,Switzer,Goniastrea retiformis,Gon.Swi.6,5,Gon.Swi.6.5,0,1,5,2.655,NA
339,3,Ambient,2,10,Switzer,Goniastrea retiformis,Gon.Swi.6,6,Gon.Swi.6.6,0,1,5,3.07,NA
340,3,Ambient,2,11,Switzer,Goniastrea retiformis,Gon.Swi.11,5,Gon.Swi.11.5,0,1,6,3.899,NA
341,3,Ambient,3,1,Davies,Acropora hyacinthus,Hya.Dav.8,4,Hya.Dav.8.4,0,1,3,2.299,NA
342,3,Ambient,3,2,Davies,Acropora tenuis,Ten.Dav.13,3,Ten.Dav.13.3,0,1,5,4.238,NA
343,3,Ambient,3,3,Jewell,Acropora tenuis,Ten.Jew.7,4,Ten.Jew.7.4,0,1,4,3.531,NA
344,3,Ambient,3,4,Parke,Acropora tenuis,Ten.Par.5,5,Ten.Par.5.5,0,1,4,3.689,NA
345,3,Ambient,3,5,Parke,Goniastrea retiformis,Gon.Par.7,5,Gon.Par.7.5,0,1,6,4.346,NA
346,3,Ambient,3,6,Jewell,Acropora tenuis,Ten.Jew.5,5,Ten.Jew.5.5,0,1,4,4.364,NA
347,3,Ambient,3,7,Parke,Acropora tenuis,Ten.Par.5,6,Ten.Par.5.6,0,1,3,3.007,NA
348,3,Ambient,3,8,Davies,Acropora tenuis,Ten.Dav.12,13,Ten.Dav.12.13,0,1,5,5.014,NA
349,3,Ambient,3,9,Switzer,Acropora hyacinthus,Hya.Swi.2,5,Hya.Swi.2.5,0,1,5,4.287,NA
350,3,Ambient,3,11,Jewell,Acropora hyacinthus,Hya.Jew.7,3,Hya.Jew.7.3,0,1,4,5.443,NA
351,3,Ambient,4,1,Davies,Acropora tenuis,Ten.Dav.1,5,Ten.Dav.1.5,0,1,5,4.186,NA
352,3,Ambient,4,2,Switzer,Goniastrea retiformis,Gon.Swi.10,3,Gon.Swi.10.3,0,1,6,3.407,NA
353,3,Ambient,4,3,Palms,Acropora tenuis,Ten.Pal.1,5,Ten.Pal.1.5,0,1,5,4.004,NA
354,3,Ambient,4,4,Switzer,Goniastrea retiformis,Gon.Swi.12,4,Gon.Swi.12.4,0,1,6,4.05,NA
355,3,Ambient,4,5,Jewell,Goniastrea retiformis,Gon.Jew.8,3,Gon.Jew.8.3,0,1,6,2.887,NA
356,3,Ambient,4,6,Davies,Acropora hyacinthus,Hya.Dav.4,3,Hya.Dav.4.3,0,1,5,3.981,NA
357,3,Ambient,4,7,Parke,Goniastrea retiformis,Gon.Par.2,3,Gon.Par.2.3,0,1,6,3.184,NA
358,3,Ambient,4,8,Jewell,Acropora hyacinthus,Hya.Jew.3,6,Hya.Jew.3.6,0,1,4,5.455,NA
359,3,Ambient,4,9,Parke,Goniastrea retiformis,Gon.Par.3,5,Gon.Par.3.5,0,1,6,3.063,NA
360,3,Ambient,4,10,Jewell,Acropora tenuis,Ten.Jew.6,6,Ten.Jew.6.6,0,1,4,3.88,NA
361,3,Ambient,4,11,Switzer,Acropora hyacinthus,Hya.Swi.2,20,Hya.Swi.2.20,0,1,6,3.177,NA
362,3,Ambient,5,1,Jewell,Goniastrea retiformis,Gon.Jew.8,4,Gon.Jew.8.4,0,1,6,3.642,NA
363,3,Ambient,5,2,Parke,Goniastrea retiformis,Gon.Par.6,5,Gon.Par.6.5,0,1,6,4.56,NA
364,3,Ambient,5,3,Davies,Acropora tenuis,Ten.Dav.12,3,Ten.Dav.12.3,0,1,5,4.146,NA
365,3,Ambient,5,4,Davies,Acropora hyacinthus,Hya.Dav.11,6,Hya.Dav.11.6,0,1,2,3.805,NA
366,3,Ambient,5,5,Davies,Acropora tenuis,Ten.Dav.6,5,Ten.Dav.6.5,0,1,5,3.834,NA
367,3,Ambient,5,6,Switzer,Goniastrea retiformis,Gon.Swi.7,6,Gon.Swi.7.6,0,1,6,2.134,NA
368,3,Ambient,5,7,Jewell,Goniastrea retiformis,Gon.Jew.11,4,Gon.Jew.11.4,0,1,6,3.686,NA
369,3,Ambient,5,8,Davies,Acropora tenuis,Ten.Dav.D1,4,Ten.Dav.D1.4,0,1,6,3.639,NA
370,3,Ambient,5,9,Jewell,Acropora tenuis,Ten.Jew.7,5,Ten.Jew.7.5,0,1,3,3.874,NA
371,3,Ambient,5,10,Switzer,Goniastrea retiformis,Gon.Swi.10,4,Gon.Swi.10.4,0,1,6,3.33,NA
372,3,Ambient,5,11,Davies,Acropora tenuis,Ten.Dav.1,6,Ten.Dav.1.6,0,1,4,2.136,NA
373,3,Ambient,6,1,Davies,Acropora tenuis,Ten.Dav.10,5,Ten.Dav.10.5,0,1,4,2.482,NA
374,3,Ambient,6,2,Davies,Acropora tenuis,Ten.Dav.13,4,Ten.Dav.13.4,0,1,5,3.015,NA
375,3,Ambient,6,3,Parke,Goniastrea retiformis,Gon.Par.2,4,Gon.Par.2.4,0,1,6,3.493,NA
376,3,Ambient,6,4,Davies,Acropora hyacinthus,Hya.Dav.3,3,Hya.Dav.3.3,0,1,5,4.705,NA
377,3,Ambient,6,5,Parke,Acropora tenuis,Ten.Par.2,4,Ten.Par.2.4,0,1,2,2.956,NA
378,3,Ambient,6,6,Parke,Goniastrea retiformis,Gon.Par.3,6,Gon.Par.3.6,0,1,6,2.902,NA
379,3,Ambient,6,7,Palms,Acropora tenuis,Ten.Pal.1,6,Ten.Pal.1.6,0,1,5,3.183,NA
380,3,Ambient,6,8,Switzer,Goniastrea retiformis,Gon.Swi.11,6,Gon.Swi.11.6,0,1,4,2.267,NA
381,3,Ambient,6,9,Jewell,Goniastrea retiformis,Gon.Jew.10,5,Gon.Jew.10.5,0,1,6,2.498,NA
382,3,Ambient,6,10,Parke,Goniastrea retiformis,Gon.Par.7,6,Gon.Par.7.6,0,1,6,2.486,NA
383,3,Ambient,6,11,Jewell,Goniastrea retiformis,Gon.Jew.11,5,Gon.Jew.11.5,0,1,5,2.679,NA
384,4,Ambient,1,1,Davies,Acropora tenuis,Ten.Dav.13,5,Ten.Dav.13.5,0,1,5,4.704,NA
385,4,Ambient,1,2,Switzer,Goniastrea retiformis,Gon.Swi.5,4,Gon.Swi.5.4,0,1,6,3.424,NA
386,4,Ambient,1,3,Davies,Acropora tenuis,Ten.Dav.12,4,Ten.Dav.12.4,0,1,4,2.741,NA
387,4,Ambient,1,4,Jewell,Goniastrea retiformis,Gon.Jew.7,13,Gon.Jew.7.13,0,1,6,2.58,NA
388,4,Ambient,1,5,Davies,Acropora tenuis,Ten.Dav.1,7,Ten.Dav.1.7,0,1,4,2.871,NA
389,4,Ambient,1,7,Davies,Acropora tenuis,Ten.Dav.1,8,Ten.Dav.1.8,0,1,5,4.754,NA
390,4,Ambient,1,9,Jewell,Goniastrea retiformis,Gon.Jew.11,6,Gon.Jew.11.6,0,1,6,2.899,NA
391,4,Ambient,1,10,Jewell,Goniastrea retiformis,Gon.Jew.8,5,Gon.Jew.8.5,0,1,6,3.275,NA
392,4,Ambient,1,11,Davies,Acropora tenuis,Ten.Dav.10,6,Ten.Dav.10.6,0,1,3,3.777,NA
393,4,Ambient,2,1,Jewell,Acropora tenuis,Ten.Jew.5,6,Ten.Jew.5.6,0,1,3,3.962,NA
394,4,Ambient,2,2,Parke,Goniastrea retiformis,Gon.Par.6,6,Gon.Par.6.6,0,1,6,3.625,NA
395,4,Ambient,2,4,Switzer,Goniastrea retiformis,Gon.Swi.12,5,Gon.Swi.12.5,0,1,6,2.982,NA
396,4,Ambient,2,5,Davies,Acropora hyacinthus,Hya.Dav.4,4,Hya.Dav.4.4,0,1,5,4.261,NA
397,4,Ambient,2,6,Parke,Goniastrea retiformis,Gon.Par.8,7,Gon.Par.8.7,0,1,6,2.154,NA
398,4,Ambient,2,7,Jewell,Acropora hyacinthus,Hya.Jew.7,4,Hya.Jew.7.4,0,1,2,2.66,NA
399,4,Ambient,2,8,Switzer,Goniastrea retiformis,Gon.Swi.7,7,Gon.Swi.7.7,0,1,6,2.631,NA
400,4,Ambient,2,9,Jewell,Acropora tenuis,Ten.Jew.6,7,Ten.Jew.6.7,0,1,3,5.22,NA
401,4,Ambient,2,10,Parke,Goniastrea retiformis,Gon.Par.2,5,Gon.Par.2.5,0,1,5,3.697,NA
402,4,Ambient,3,1,Palms,Acropora tenuis,Ten.Pal.1,7,Ten.Pal.1.7,0,1,5,4.751,NA
403,4,Ambient,3,2,Davies,Acropora tenuis,Ten.Dav.6,6,Ten.Dav.6.6,0,1,6,6.977,NA
404,4,Ambient,3,3,Jewell,Goniastrea retiformis,Gon.Jew.10,6,Gon.Jew.10.6,0,1,5,2.291,NA
405,4,Ambient,3,4,Switzer,Goniastrea retiformis,Gon.Swi.10,5,Gon.Swi.10.5,0,1,6,3.251,NA
406,4,Ambient,3,5,Switzer,Goniastrea retiformis,Gon.Swi.12,6,Gon.Swi.12.6,0,1,6,3.92,NA
407,4,Ambient,3,6,Parke,Goniastrea retiformis,Gon.Par.7,7,Gon.Par.7.7,0,1,5,2.589,NA
408,4,Ambient,3,7,Jewell,Acropora hyacinthus,Hya.Jew.3,7,Hya.Jew.3.7,0,1,5,4.051,NA
409,4,Ambient,3,8,Parke,Goniastrea retiformis,Gon.Par.2,6,Gon.Par.2.6,0,1,6,3.91,NA
410,4,Ambient,3,9,Parke,Acropora tenuis,Ten.Par.5,7,Ten.Par.5.7,0,1,2,2.444,NA
411,4,Ambient,3,10,Parke,Goniastrea retiformis,Gon.Par.3,7,Gon.Par.3.7,0,1,6,3.185,NA
412,4,Ambient,3,11,Switzer,Acropora hyacinthus,Hya.Swi.2,6,Hya.Swi.2.6,0,1,6,5.756,NA
413,4,Ambient,4,1,Palms,Acropora tenuis,Ten.Pal.1,8,Ten.Pal.1.8,0,1,6,4.321,NA
414,4,Ambient,4,2,Jewell,Acropora hyacinthus,Hya.Jew.3,20,Hya.Jew.3.20,0,1,5,6.918,NA
415,4,Ambient,4,3,Parke,Acropora tenuis,Ten.Par.2,5,Ten.Par.2.5,0,1,2,3.842,NA
416,4,Ambient,4,4,Parke,Acropora tenuis,Ten.Par.2,6,Ten.Par.2.6,0,1,3,5.159,NA
417,4,Ambient,4,5,Jewell,Goniastrea retiformis,Gon.Jew.6,4,Gon.Jew.6.4,0,1,6,3.07,NA
418,4,Ambient,4,6,Davies,Acropora tenuis,Ten.Dav.D1,5,Ten.Dav.D1.5,0,1,5,2.417,NA
419,4,Ambient,4,7,Davies,Acropora tenuis,Ten.Dav.12,17,Ten.Dav.12.17,0,1,5,2.261,NA
420,4,Ambient,4,8,Palms,Acropora tenuis,Ten.Pal.3,5,Ten.Pal.3.5,0,1,3,1.974,NA
421,4,Ambient,4,9,Jewell,Acropora tenuis,Ten.Jew.7,6,Ten.Jew.7.6,0,1,5,2.21,NA
422,4,Ambient,4,10,Jewell,Acropora tenuis,Ten.Jew.5,7,Ten.Jew.5.7,0,1,4,3.073,NA
423,4,Ambient,5,1,Davies,Acropora tenuis,Ten.Dav.6,7,Ten.Dav.6.7,0,1,4,3.534,NA
424,4,Ambient,5,2,Davies,Acropora hyacinthus,Hya.Dav.3,4,Hya.Dav.3.4,0,1,5,5.466,NA
425,4,Ambient,5,3,Switzer,Goniastrea retiformis,Gon.Swi.6,7,Gon.Swi.6.7,0,1,6,5.466,NA
426,4,Ambient,5,4,Davies,Acropora tenuis,Ten.Dav.9,6,Ten.Dav.9.6,0,1,4,2.504,NA
427,4,Ambient,5,5,Jewell,Acropora tenuis,Ten.Jew.6,8,Ten.Jew.6.8,0,1,2,4.038,NA
428,4,Ambient,5,6,Jewell,Goniastrea retiformis,Gon.Jew.11,7,Gon.Jew.11.7,0,1,6,3.017,NA
429,4,Ambient,5,7,Switzer,Goniastrea retiformis,Gon.Swi.6,8,Gon.Swi.6.8,0,1,6,2.957,NA
430,4,Ambient,5,8,Switzer,Goniastrea retiformis,Gon.Swi.11,7,Gon.Swi.11.7,0,1,5,2.047,NA
431,4,Ambient,5,9,Davies,Acropora tenuis,Ten.Dav.10,7,Ten.Dav.10.7,0,1,5,2.621,NA
