No,Rep,Timepoint,Date,Year,Time,Treatment,Temp,Cone,Culture,popcross,Family,Mom,Dad,Species,BoatID,Wells,No.LarvaeIn,No.LarvaeOut,No.LarvaeDead,CrossType,Percent_Survival_atend,Cumulative.hrs,BroadMom,BroadDad,crosstype,crosstype2,Survival
373,16,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,0
373,17,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,0
373,18,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,0
373,19,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,0
373,20,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,D,20,15,5,IndivCross,75,40,Martin,Arlington,MartinxArlington,MARxARL,0
374,1,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,2,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,3,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,4,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,5,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,6,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,7,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,8,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,9,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,10,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,11,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,1
374,12,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,0
374,13,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,0
374,14,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,0
374,15,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,0
374,16,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,0
374,17,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,0
374,18,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,0
374,19,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,0
374,20,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,E,20,11,9,IndivCross,55,40,Martin,Arlington,MartinxArlington,MARxARL,0
375,1,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,2,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,3,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,4,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,5,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,6,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,7,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,8,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,9,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,10,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,11,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,12,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,1
375,13,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,0
375,14,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,0
375,15,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,0
375,16,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,0
375,17,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,0
375,18,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,0
375,19,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,0
375,20,2,44539,2021,8:00,Hot,35.5C,C35,Martin11 x Arlington1,MartinxArlington,H.F.35,Martin11,Arlington1,A. hyacinthus larvae,98,F,20,12,8,IndivCross,60,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,1,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,1
376,2,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,1
376,3,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,1
376,4,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,5,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,6,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,7,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,8,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,9,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,10,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,11,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,12,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,13,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,14,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,15,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,16,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,17,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,18,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,19,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
376,20,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,D,20,3,17,IndivCross,15,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,1,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
377,2,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
377,3,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
377,4,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
377,5,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
377,6,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
377,7,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,8,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,9,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,10,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,11,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,12,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,13,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,14,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,15,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,16,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,17,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,18,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,19,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
377,20,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,E,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,1,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
378,2,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
378,3,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
378,4,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
378,5,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
378,6,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,1
378,7,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,8,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,9,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,10,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,11,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,12,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,13,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,14,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,15,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,16,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,17,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,18,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,19,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
378,20,2,44539,2021,8:00,Hot,35.5C,C50,Martin11 x Arlington6,MartinxArlington,H.F.61,Martin11,Arlington6,A. hyacinthus larvae,75,F,20,6,14,IndivCross,30,40,Martin,Arlington,MartinxArlington,MARxARL,0
379,1,2,44539,2021,8:00,Hot,35.5C,C91,Martin2 x Arlington6,MartinxArlington,H.F.63,Martin2,Arlington6,A. hyacinthus larvae,15,A,20,18,2,IndivCross,90,40,Martin,Arlington,MartinxArlington,MARxARL,1
379,2,2,44539,2021,8:00,Hot,35.5C,C91,Martin2 x Arlington6,MartinxArlington,H.F.63,Martin2,Arlington6,A. hyacinthus larvae,15,A,20,18,2,IndivCross,90,40,Martin,Arlington,MartinxArlington,MARxARL,1
379,3,2,44539,2021,8:00,Hot,35.5C,C91,Martin2 x Arlington6,MartinxArlington,H.F.63,Martin2,Arlington6,A. hyacinthus larvae,15,A,20,18,2,IndivCross,90,40,Martin,Arlington,MartinxArlington,MARxARL,1
379,4,2,44539,2021,8:00,Hot,35.5C,C91,Martin2 x Arlington6,MartinxArlington,H.F.63,Martin2,Arlington6,A. hyacinthus larvae,15,A,20,18,2,IndivCross,90,40,Martin,Arlington,MartinxArlington,MARxARL,1
379,5,2,44539,2021,8:00,Hot,35.5C,C91,Martin2 x Arlington6,MartinxArlington,H.F.63,Martin2,Arlington6,A. hyacinthus larvae,15,A,20,18,2,IndivCross,90,40,Martin,Arlington,MartinxArlington,MARxARL,1
379,6,2,44539,2021,8:00,Hot,35.5C,C91,Martin2 x Arlington6,MartinxArlington,H.F.63,Martin2,Arlington6,A. hyacinthus larvae,15,A,20,18,2,IndivCross,90,40,Martin,Arlington,MartinxArlington,MARxARL,1
379,7,2,44539,2021,8:00,Hot,35.5C,C91,Martin2 x Arlington6,MartinxArlington,H.F.63,Martin2,Arlington6,A. hyacinthus larvae,15,A,20,18,2,IndivCross,90,40,Martin,Arlington,MartinxArlington,MARxARL,1
379,8,2,44539,2021,8:00,Hot,35.5C,C91,Martin2 x Arlington6,MartinxArlington,H.F.63,Martin2,Arlington6,A. hyacinthus larvae,15,A,20,18,2,IndivCross,90,40,Martin,Arlington,MartinxArlington,MARxARL,1
