Tank,Temperature,Stick,Position,Population,Species,Genotype,Frag.rep,Frag.id,Timepoint,Survival,Bleaching_D,TissueArea_cm2,PAM,Symbionts
3,Ambient,3,8,Davies,Tenuis,Ten.Dav.12,13,Ten.Dav.12.13,3,1,6,5.867,NA,C1 symbiont
3,Ambient,3,9,Switzer,Hyacinthus,Hya.Swi.2,5,Hya.Swi.2.5,3,1,6,5.955,NA,C1 symbiont
3,Ambient,3,11,Jewell,Hyacinthus,Hya.Jew.7,3,Hya.Jew.7.3,3,1,4,6.828,NA,C1 symbiont
3,Ambient,4,1,Davies,Tenuis,Ten.Dav.1,5,Ten.Dav.1.5,3,1,6,5.196,NA,C1 symbiont
3,Ambient,4,2,Switzer,Goniastrea,Gon.Swi.10,3,Gon.Swi.10.3,3,1,6,3.77,NA,C1 symbiont
3,Ambient,4,3,Palms,Tenuis,Ten.Pal.1,5,Ten.Pal.1.5,3,1,6,4.445,NA,C1 symbiont
3,Ambient,4,4,Switzer,Goniastrea,Gon.Swi.12,4,Gon.Swi.12.4,3,1,6,3.783,NA,C1 symbiont
3,Ambient,4,5,Jewell,Goniastrea,Gon.Jew.8,3,Gon.Jew.8.3,3,1,6,3.055,NA,C1 symbiont
3,Ambient,4,6,Davies,Hyacinthus,Hya.Dav.4,3,Hya.Dav.4.3,3,1,6,6.4,NA,C1 symbiont
3,Ambient,4,7,Parke,Goniastrea,Gon.Par.2,3,Gon.Par.2.3,3,1,6,4.162,NA,C1 symbiont
3,Ambient,4,8,Jewell,Hyacinthus,Hya.Jew.3,6,Hya.Jew.3.6,3,1,5,6.832,NA,C1 symbiont
3,Ambient,4,9,Parke,Goniastrea,Gon.Par.3,5,Gon.Par.3.5,3,1,6,4.391,NA,C1 symbiont
3,Ambient,4,10,Jewell,Tenuis,Ten.Jew.6,6,Ten.Jew.6.6,3,1,4,5.548,NA,C1 symbiont
3,Ambient,4,11,Switzer,Hyacinthus,Hya.Swi.2,20,Hya.Swi.2.20,3,1,6,4.635,NA,C1 symbiont
3,Ambient,5,1,Jewell,Goniastrea,Gon.Jew.8,4,Gon.Jew.8.4,3,1,6,3.171,NA,C1 symbiont
3,Ambient,5,2,Parke,Goniastrea,Gon.Par.6,5,Gon.Par.6.5,3,1,6,4.547,NA,C1 symbiont
3,Ambient,5,3,Davies,Tenuis,Ten.Dav.12,3,Ten.Dav.12.3,3,1,6,5.067,NA,C1 symbiont
3,Ambient,5,4,Davies,Hyacinthus,Hya.Dav.11,6,Hya.Dav.11.6,3,1,3,5.148,NA,C1 symbiont
3,Ambient,5,5,Davies,Tenuis,Ten.Dav.6,5,Ten.Dav.6.5,3,1,6,5.522,NA,C1 symbiont
3,Ambient,5,6,Switzer,Goniastrea,Gon.Swi.7,6,Gon.Swi.7.6,3,1,6,2.173,NA,C1 symbiont
3,Ambient,5,7,Jewell,Goniastrea,Gon.Jew.11,4,Gon.Jew.11.4,3,1,6,3.661,NA,C1 symbiont
3,Ambient,5,8,Davies,Tenuis,Ten.Dav.D1,4,Ten.Dav.D1.4,3,1,5,4.619,NA,C1 symbiont
3,Ambient,5,9,Jewell,Tenuis,Ten.Jew.7,5,Ten.Jew.7.5,3,1,4,7.156,NA,C1 symbiont
3,Ambient,5,10,Switzer,Goniastrea,Gon.Swi.10,4,Gon.Swi.10.4,3,1,6,3.675,NA,C1 symbiont
3,Ambient,5,11,Davies,Tenuis,Ten.Dav.1,6,Ten.Dav.1.6,3,1,4,3.26,NA,C1 symbiont
3,Ambient,6,1,Davies,Tenuis,Ten.Dav.10,5,Ten.Dav.10.5,3,1,5,2.867,NA,C1 symbiont
3,Ambient,6,2,Davies,Tenuis,Ten.Dav.13,4,Ten.Dav.13.4,3,1,6,3.452,NA,C1 symbiont
3,Ambient,6,3,Parke,Goniastrea,Gon.Par.2,4,Gon.Par.2.4,3,1,6,4.335,NA,C1 symbiont
3,Ambient,6,4,Davies,Hyacinthus,Hya.Dav.3,3,Hya.Dav.3.3,3,0,NA,NA,NA,C1 symbiont
3,Ambient,6,5,Parke,Tenuis,Ten.Par.2,4,Ten.Par.2.4,3,1,2,3.569,NA,C1 symbiont
3,Ambient,6,6,Parke,Goniastrea,Gon.Par.3,6,Gon.Par.3.6,3,1,6,3.922,NA,C1 symbiont
3,Ambient,6,7,Palms,Tenuis,Ten.Pal.1,6,Ten.Pal.1.6,3,1,5,3.971,NA,C1 symbiont
3,Ambient,6,8,Switzer,Goniastrea,Gon.Swi.11,6,Gon.Swi.11.6,3,1,5,3.055,NA,C1 symbiont
3,Ambient,6,9,Jewell,Goniastrea,Gon.Jew.10,5,Gon.Jew.10.5,3,1,6,2.872,NA,C1 symbiont
3,Ambient,6,10,Parke,Goniastrea,Gon.Par.7,6,Gon.Par.7.6,3,1,6,4.34,NA,C1 symbiont
3,Ambient,6,11,Jewell,Goniastrea,Gon.Jew.11,5,Gon.Jew.11.5,3,1,6,3.538,NA,C1 symbiont
4,Ambient,1,1,Davies,Tenuis,Ten.Dav.13,5,Ten.Dav.13.5,3,1,6,NA,NA,No symbiont
4,Ambient,1,2,Switzer,Goniastrea,Gon.Swi.5,4,Gon.Swi.5.4,3,1,6,2.251,NA,No symbiont
4,Ambient,1,3,Davies,Tenuis,Ten.Dav.12,4,Ten.Dav.12.4,3,1,5,NA,NA,No symbiont
4,Ambient,1,4,Jewell,Goniastrea,Gon.Jew.7,13,Gon.Jew.7.13,3,1,6,2.061,NA,No symbiont
4,Ambient,1,5,Davies,Tenuis,Ten.Dav.1,7,Ten.Dav.1.7,3,1,5,NA,NA,No symbiont
4,Ambient,1,7,Davies,Tenuis,Ten.Dav.1,8,Ten.Dav.1.8,3,1,6,NA,NA,No symbiont
4,Ambient,1,9,Jewell,Goniastrea,Gon.Jew.11,6,Gon.Jew.11.6,3,1,6,2.681,NA,No symbiont
4,Ambient,1,10,Jewell,Goniastrea,Gon.Jew.8,5,Gon.Jew.8.5,3,1,6,3.09,NA,No symbiont
4,Ambient,1,11,Davies,Tenuis,Ten.Dav.10,6,Ten.Dav.10.6,3,1,4,NA,NA,No symbiont
4,Ambient,2,1,Jewell,Tenuis,Ten.Jew.5,6,Ten.Jew.5.6,3,1,3,3.357,NA,No symbiont
4,Ambient,2,2,Parke,Goniastrea,Gon.Par.6,6,Gon.Par.6.6,3,1,6,3.463,NA,No symbiont
4,Ambient,2,4,Switzer,Goniastrea,Gon.Swi.12,5,Gon.Swi.12.5,3,1,6,3.449,NA,No symbiont
4,Ambient,2,5,Davies,Hyacinthus,Hya.Dav.4,4,Hya.Dav.4.4,3,1,5,3.159,NA,No symbiont
4,Ambient,2,6,Parke,Goniastrea,Gon.Par.8,7,Gon.Par.8.7,3,1,5,1.632,NA,No symbiont
4,Ambient,2,7,Jewell,Hyacinthus,Hya.Jew.7,4,Hya.Jew.7.4,3,1,4,2.639,NA,No symbiont
4,Ambient,2,8,Switzer,Goniastrea,Gon.Swi.7,7,Gon.Swi.7.7,3,1,6,2.298,NA,No symbiont
4,Ambient,2,9,Jewell,Tenuis,Ten.Jew.6,7,Ten.Jew.6.7,3,1,4,4.167,NA,No symbiont
4,Ambient,2,10,Parke,Goniastrea,Gon.Par.2,5,Gon.Par.2.5,3,0,NA,NA,NA,No symbiont
4,Ambient,3,1,Palms,Tenuis,Ten.Pal.1,7,Ten.Pal.1.7,3,1,5,4.549,NA,No symbiont
4,Ambient,3,2,Davies,Tenuis,Ten.Dav.6,6,Ten.Dav.6.6,3,1,6,6.742,NA,No symbiont
4,Ambient,3,3,Jewell,Goniastrea,Gon.Jew.10,6,Gon.Jew.10.6,3,1,5,2.027,NA,No symbiont
4,Ambient,3,4,Switzer,Goniastrea,Gon.Swi.10,5,Gon.Swi.10.5,3,1,6,3.032,NA,No symbiont
4,Ambient,3,5,Switzer,Goniastrea,Gon.Swi.12,6,Gon.Swi.12.6,3,1,6,3.735,NA,No symbiont
4,Ambient,3,6,Parke,Goniastrea,Gon.Par.7,7,Gon.Par.7.7,3,1,5,2.049,NA,No symbiont
4,Ambient,3,7,Jewell,Hyacinthus,Hya.Jew.3,7,Hya.Jew.3.7,3,0,NA,NA,NA,No symbiont
4,Ambient,3,8,Parke,Goniastrea,Gon.Par.2,6,Gon.Par.2.6,3,1,6,3.897,NA,No symbiont
4,Ambient,3,9,Parke,Tenuis,Ten.Par.5,7,Ten.Par.5.7,3,1,4,2.477,NA,No symbiont
4,Ambient,3,10,Parke,Goniastrea,Gon.Par.3,7,Gon.Par.3.7,3,1,6,2.869,NA,No symbiont
4,Ambient,3,11,Switzer,Hyacinthus,Hya.Swi.2,6,Hya.Swi.2.6,3,1,6,5.096,NA,No symbiont
4,Ambient,4,1,Palms,Tenuis,Ten.Pal.1,8,Ten.Pal.1.8,3,1,6,3.311,NA,No symbiont
4,Ambient,4,2,Jewell,Hyacinthus,Hya.Jew.3,20,Hya.Jew.3.20,3,1,6,5.084,NA,No symbiont
4,Ambient,4,3,Parke,Tenuis,Ten.Par.2,5,Ten.Par.2.5,3,1,2,4.829,NA,No symbiont
4,Ambient,4,4,Parke,Tenuis,Ten.Par.2,6,Ten.Par.2.6,3,1,1,4.355,NA,No symbiont
4,Ambient,4,5,Jewell,Goniastrea,Gon.Jew.6,4,Gon.Jew.6.4,3,1,6,3.368,NA,No symbiont
4,Ambient,4,6,Davies,Tenuis,Ten.Dav.D1,5,Ten.Dav.D1.5,3,1,5,2.368,NA,No symbiont
4,Ambient,4,7,Davies,Tenuis,Ten.Dav.12,17,Ten.Dav.12.17,3,1,5,2.268,NA,No symbiont
4,Ambient,4,8,Palms,Tenuis,Ten.Pal.3,5,Ten.Pal.3.5,3,1,4,2.029,NA,No symbiont
4,Ambient,4,9,Jewell,Tenuis,Ten.Jew.7,6,Ten.Jew.7.6,3,1,6,1.917,NA,No symbiont
4,Ambient,4,10,Jewell,Tenuis,Ten.Jew.5,7,Ten.Jew.5.7,3,1,5,3.107,NA,No symbiont
4,Ambient,5,1,Davies,Tenuis,Ten.Dav.6,7,Ten.Dav.6.7,3,1,5,3.299,NA,No symbiont
4,Ambient,5,2,Davies,Hyacinthus,Hya.Dav.3,4,Hya.Dav.3.4,3,1,6,5.186,NA,No symbiont
4,Ambient,5,3,Switzer,Goniastrea,Gon.Swi.6,7,Gon.Swi.6.7,3,1,6,2.853,NA,No symbiont
4,Ambient,5,4,Davies,Tenuis,Ten.Dav.9,6,Ten.Dav.9.6,3,1,5,2.735,NA,No symbiont
4,Ambient,5,5,Jewell,Tenuis,Ten.Jew.6,8,Ten.Jew.6.8,3,1,4,5.012,NA,No symbiont
4,Ambient,5,6,Jewell,Goniastrea,Gon.Jew.11,7,Gon.Jew.11.7,3,1,6,2.894,NA,No symbiont
4,Ambient,5,7,Switzer,Goniastrea,Gon.Swi.6,8,Gon.Swi.6.8,3,1,6,2.515,NA,No symbiont
4,Ambient,5,8,Switzer,Goniastrea,Gon.Swi.11,7,Gon.Swi.11.7,3,1,6,2.002,NA,No symbiont
4,Ambient,5,9,Davies,Tenuis,Ten.Dav.10,7,Ten.Dav.10.7,3,1,6,2.863,NA,No symbiont
4,Ambient,5,10,Jewell,Tenuis,Ten.Jew.7,7,Ten.Jew.7.7,3,1,5,4.134,NA,No symbiont
4,Ambient,5,11,Davies,Hyacinthus,Hya.Dav.4,5,Hya.Dav.4.5,3,1,5,3.865,NA,No symbiont
4,Ambient,6,1,Davies,Hyacinthus,Hya.Dav.3,5,Hya.Dav.3.5,3,1,5,8.021,NA,No symbiont
4,Ambient,6,2,Davies,Tenuis,Ten.Dav.13,6,Ten.Dav.13.6,3,1,5,3.966,NA,No symbiont
4,Ambient,6,3,Parke,Tenuis,Ten.Par.5,8,Ten.Par.5.8,3,1,5,3.696,NA,No symbiont
4,Ambient,6,5,Jewell,Goniastrea,Gon.Jew.8,6,Gon.Jew.8.6,3,1,6,3.576,NA,No symbiont
4,Ambient,6,6,Davies,Hyacinthus,Hya.Dav.11,7,Hya.Dav.11.7,3,1,2,3.421,NA,No symbiont
4,Ambient,6,7,Davies,Tenuis,Ten.Dav.9,7,Ten.Dav.9.7,3,1,5,1.894,NA,No symbiont
4,Ambient,6,8,Parke,Goniastrea,Gon.Par.7,8,Gon.Par.7.8,3,1,6,2.648,NA,No symbiont
4,Ambient,6,9,Jewell,Goniastrea,Gon.Jew.7,4,Gon.Jew.7.4,3,1,6,1.658,NA,No symbiont
4,Ambient,6,10,Parke,Goniastrea,Gon.Par.3,8,Gon.Par.3.8,3,1,6,2.446,NA,No symbiont
4,Ambient,6,11,Davies,Hyacinthus,Hya.Dav.12,4,Hya.Dav.12.4,3,1,5,3.114,NA,No symbiont
5,Ambient,1,1,Davies,Hyacinthus,Hya.Dav.3,6,Hya.Dav.3.6,3,1,6,6.792,NA,C1 symbiont
5,Ambient,1,2,Parke,Tenuis,Ten.Par.5,9,Ten.Par.5.9,3,1,3,2.84,NA,C1 symbiont
5,Ambient,1,3,Jewell,Goniastrea,Gon.Jew.6,5,Gon.Jew.6.5,3,1,6,4.465,NA,C1 symbiont
5,Ambient,1,4,Davies,Tenuis,Ten.Dav.13,7,Ten.Dav.13.7,3,1,4,2.715,NA,C1 symbiont
5,Ambient,1,5,Switzer,Goniastrea,Gon.Swi.12,7,Gon.Swi.12.7,3,1,6,3.406,NA,C1 symbiont
5,Ambient,1,8,Davies,Tenuis,Ten.Dav.9,8,Ten.Dav.9.8,3,1,4,2.93,NA,C1 symbiont
5,Ambient,1,9,Davies,Tenuis,Ten.Dav.D1,6,Ten.Dav.D1.6,3,1,6,6.233,NA,C1 symbiont
5,Ambient,1,11,Parke,Tenuis,Ten.Par.2,7,Ten.Par.2.7,3,1,1,2.49,NA,C1 symbiont
5,Ambient,2,2,Parke,Goniastrea,Gon.Par.8,8,Gon.Par.8.8,3,1,6,2.501,NA,C1 symbiont
5,Ambient,2,3,Palms,Tenuis,Ten.Pal.6,9,Ten.Pal.6.9,3,0,NA,NA,NA,C1 symbiont
5,Ambient,2,4,Jewell,Hyacinthus,Hya.Jew.7,5,Hya.Jew.7.5,3,1,4,3.476,NA,C1 symbiont
5,Ambient,2,5,Switzer,Goniastrea,Gon.Swi.11,8,Gon.Swi.11.8,3,1,6,2.451,NA,C1 symbiont
5,Ambient,2,6,Parke,Goniastrea,Gon.Par.2,7,Gon.Par.2.7,3,1,6,2.874,NA,C1 symbiont
5,Ambient,2,7,Switzer,Hyacinthus,Hya.Swi.2,7,Hya.Swi.2.7,3,1,6,4.217,NA,C1 symbiont
5,Ambient,2,8,Switzer,Goniastrea,Gon.Swi.6,9,Gon.Swi.6.9,3,1,5,3.724,NA,C1 symbiont
5,Ambient,2,9,Jewell,Goniastrea,Gon.Jew.7,5,Gon.Jew.7.5,3,1,6,3.71,NA,C1 symbiont
5,Ambient,2,10,Parke,Goniastrea,Gon.Par.8,9,Gon.Par.8.9,3,1,6,3.076,NA,C1 symbiont
5,Ambient,2,11,Palms,Tenuis,Ten.Pal.1,9,Ten.Pal.1.9,3,1,5,4.004,NA,C1 symbiont
5,Ambient,3,1,Jewell,Goniastrea,Gon.Jew.11,8,Gon.Jew.11.8,3,1,6,NA,NA,C1 symbiont
5,Ambient,3,2,Jewell,Tenuis,Ten.Jew.5,8,Ten.Jew.5.8,3,1,5,3.393,NA,C1 symbiont
5,Ambient,3,3,Parke,Tenuis,Ten.Par.2,8,Ten.Par.2.8,3,1,3,6.385,NA,C1 symbiont
5,Ambient,3,4,Davies,Hyacinthus,Hya.Dav.3,7,Hya.Dav.3.7,3,1,6,3.327,NA,C1 symbiont
5,Ambient,3,5,Davies,Tenuis,Ten.Dav.13,8,Ten.Dav.13.8,3,1,5,2.507,NA,C1 symbiont
5,Ambient,3,6,Jewell,Tenuis,Ten.Jew.7,8,Ten.Jew.7.8,3,1,5,3.625,NA,C1 symbiont
5,Ambient,3,7,Parke,Goniastrea,Gon.Par.7,9,Gon.Par.7.9,3,1,NA,NA,NA,C1 symbiont
5,Ambient,3,9,Parke,Tenuis,Ten.Par.5,21,Ten.Par.5.21,3,1,5,4.747,NA,C1 symbiont
5,Ambient,3,10,Davies,Hyacinthus,Hya.Dav.4,6,Hya.Dav.4.6,3,1,6,9.073,NA,C1 symbiont
6,Ambient,1,2,Palms,Tenuis,Ten.Pal.3,7,Ten.Pal.3.7,3,1,5,2.221,NA,No symbiont
6,Ambient,1,3,Switzer,Hyacinthus,Hya.Swi.2,9,Hya.Swi.2.9,3,1,6,5.752,NA,No symbiont
6,Ambient,1,4,Davies,Tenuis,Ten.Dav.9,9,Ten.Dav.9.9,3,1,5,3.77,NA,No symbiont
6,Ambient,1,5,Parke,Goniastrea,Gon.Par.2,9,Gon.Par.2.9,3,1,6,2.92,NA,No symbiont
6,Ambient,1,6,Parke,Goniastrea,Gon.Par.6,8,Gon.Par.6.8,3,1,6,3.121,NA,No symbiont
6,Ambient,1,7,Davies,Tenuis,Ten.Dav.8,9,Ten.Dav.8.9,3,1,5,4.404,NA,No symbiont
6,Ambient,1,8,Davies,Tenuis,Ten.Dav.1,10,Ten.Dav.1.10,3,1,6,3.944,NA,No symbiont
6,Ambient,1,9,Jewell,Hyacinthus,Hya.Jew.3,21,Hya.Jew.3.21,3,1,4,4.08,NA,No symbiont
6,Ambient,1,10,Jewell,Goniastrea,Gon.Jew.10,9,Gon.Jew.10.9,3,1,5,1.84,NA,No symbiont
6,Ambient,1,11,Switzer,Goniastrea,Gon.Swi.6,10,Gon.Swi.6.10,3,1,6,2.009,NA,No symbiont
6,Ambient,2,1,Switzer,Goniastrea,Gon.Swi.11,10,Gon.Swi.11.10,3,1,6,2.72,NA,No symbiont
6,Ambient,2,2,Switzer,Goniastrea,Gon.Swi.7,10,Gon.Swi.7.10,3,1,6,1.956,NA,No symbiont
6,Ambient,2,3,Jewell,Goniastrea,Gon.Jew.11,10,Gon.Jew.11.10,3,1,6,2.642,NA,No symbiont
6,Ambient,2,4,Parke,Goniastrea,Gon.Par.8,10,Gon.Par.8.10,3,1,6,1.811,NA,No symbiont
6,Ambient,2,5,Switzer,Goniastrea,Gon.Swi.12,9,Gon.Swi.12.9,3,1,6,3.349,NA,No symbiont
6,Ambient,2,6,Davies,Hyacinthus,Hya.Dav.4,8,Hya.Dav.4.8,3,1,5,6.292,NA,No symbiont
6,Ambient,2,7,Jewell,Goniastrea,Gon.Jew.7,6,Gon.Jew.7.6,3,1,6,3.311,NA,No symbiont
6,Ambient,2,8,Jewell,Goniastrea,Gon.Jew.8,9,Gon.Jew.8.9,3,1,6,3.448,NA,No symbiont
6,Ambient,2,9,Parke,Goniastrea,Gon.Par.8,11,Gon.Par.8.11,3,1,6,2.783,NA,No symbiont
6,Ambient,2,11,Parke,Tenuis,Ten.Par.2,9,Ten.Par.2.9,3,1,2,7.137,NA,No symbiont
6,Ambient,3,1,Switzer,Goniastrea,Gon.Swi.7,11,Gon.Swi.7.11,3,1,6,2.624,NA,No symbiont
6,Ambient,3,2,Davies,Tenuis,Ten.Dav.10,9,Ten.Dav.10.9,3,1,5,2.373,NA,No symbiont
6,Ambient,3,3,Davies,Hyacinthus,Hya.Dav.12,6,Hya.Dav.12.6,3,0,NA,NA,NA,No symbiont
6,Ambient,3,4,Switzer,Goniastrea,Gon.Swi.12,10,Gon.Swi.12.10,3,1,6,2.516,NA,No symbiont
6,Ambient,3,6,Davies,Tenuis,Ten.Dav.6,10,Ten.Dav.6.10,3,1,6,3.672,NA,No symbiont
6,Ambient,3,7,Jewell,Hyacinthus,Hya.Jew.7,15,Hya.Jew.7.15,3,1,4,4.416,NA,No symbiont
6,Ambient,3,8,Parke,Tenuis,Ten.Par.2,10,Ten.Par.2.10,3,1,4,4.607,NA,No symbiont
6,Ambient,3,9,Jewell,Goniastrea,Gon.Jew.8,10,Gon.Jew.8.10,3,1,6,2.494,NA,No symbiont
6,Ambient,3,10,Jewell,Tenuis,Ten.Jew.6,10,Ten.Jew.6.10,3,1,4,2.846,NA,No symbiont
6,Ambient,3,11,Parke,Goniastrea,Gon.Par.8,12,Gon.Par.8.12,3,1,6,2.909,NA,No symbiont
6,Ambient,4,1,Davies,Tenuis,Ten.Dav.D1,8,Ten.Dav.D1.8,3,1,5,2.704,NA,No symbiont
6,Ambient,4,2,Davies,Hyacinthus,Hya.Dav.11,9,Hya.Dav.11.9,3,1,4,6.048,NA,No symbiont
6,Ambient,4,3,Switzer,Goniastrea,Gon.Swi.5,6,Gon.Swi.5.6,3,1,6,2.118,NA,No symbiont
6,Ambient,4,4,Davies,Tenuis,Ten.Dav.13,9,Ten.Dav.13.9,3,1,5,3.957,NA,No symbiont
6,Ambient,4,5,Switzer,Goniastrea,Gon.Swi.5,7,Gon.Swi.5.7,3,1,6,2.152,NA,No symbiont
6,Ambient,4,6,Switzer,Goniastrea,Gon.Swi.10,8,Gon.Swi.10.8,3,1,6,2.295,NA,No symbiont
6,Ambient,4,7,Davies,Hyacinthus,Hya.Dav.3,8,Hya.Dav.3.8,3,1,5,4.013,NA,No symbiont
6,Ambient,4,8,Switzer,Hyacinthus,Hya.Swi.2,10,Hya.Swi.2.10,3,1,6,5.692,NA,No symbiont
6,Ambient,4,9,Palms,Tenuis,Ten.Pal.3,8,Ten.Pal.3.8,3,1,4,1.639,NA,No symbiont
6,Ambient,4,10,Davies,Tenuis,Ten.Dav.D1,9,Ten.Dav.D1.9,3,1,6,2.87,NA,No symbiont
6,Ambient,4,11,Davies,Tenuis,Ten.Dav.12,6,Ten.Dav.12.6,3,1,5,3.277,NA,No symbiont
6,Ambient,5,1,Davies,Hyacinthus,Hya.Dav.3,9,Hya.Dav.3.9,3,1,5,5.077,NA,No symbiont
6,Ambient,5,2,Parke,Goniastrea,Gon.Par.2,10,Gon.Par.2.10,3,1,5,2.711,NA,No symbiont
6,Ambient,5,3,Switzer,Goniastrea,Gon.Swi.10,9,Gon.Swi.10.9,3,1,6,2.749,NA,No symbiont
6,Ambient,5,4,Parke,Goniastrea,Gon.Par.6,9,Gon.Par.6.9,3,1,6,3.767,NA,No symbiont
6,Ambient,5,5,Davies,Tenuis,Ten.Dav.10,10,Ten.Dav.10.10,3,1,5,4.412,NA,No symbiont
6,Ambient,5,7,Jewell,Tenuis,Ten.Jew.6,21,Ten.Jew.6.21,3,1,4,1.948,NA,No symbiont
6,Ambient,5,8,Parke,Tenuis,Ten.Par.5,10,Ten.Par.5.10,3,0,NA,NA,NA,No symbiont
6,Ambient,5,9,Palms,Tenuis,Ten.Pal.1,10,Ten.Pal.1.10,3,1,6,3.874,NA,No symbiont
6,Ambient,5,10,Jewell,Tenuis,Ten.Jew.7,10,Ten.Jew.7.10,3,1,5,2.43,NA,No symbiont
6,Ambient,5,11,Jewell,Goniastrea,Gon.Jew.10,10,Gon.Jew.10.10,3,1,6,2.34,NA,No symbiont
6,Ambient,6,1,Jewell,Hyacinthus,Hya.Jew.3,10,Hya.Jew.3.10,3,1,5,7.153,NA,No symbiont
6,Ambient,6,2,Davies,Hyacinthus,Hya.Dav.8,8,Hya.Dav.8.8,3,1,5,4.303,NA,No symbiont
6,Ambient,6,3,Davies,Hyacinthus,Hya.Dav.11,10,Hya.Dav.11.10,3,1,4,5.979,NA,No symbiont
6,Ambient,6,5,Parke,Goniastrea,Gon.Par.7,10,Gon.Par.7.10,3,1,6,3.125,NA,No symbiont
6,Ambient,6,6,Davies,Hyacinthus,Hya.Dav.4,9,Hya.Dav.4.9,3,1,5,4.132,NA,No symbiont
6,Ambient,6,7,Parke,Goniastrea,Gon.Par.3,10,Gon.Par.3.10,3,1,6,2.684,NA,No symbiont
6,Ambient,6,8,Jewell,Goniastrea,Gon.Jew.6,6,Gon.Jew.6.6,3,1,6,3.22,NA,No symbiont
6,Ambient,6,9,Davies,Tenuis,Ten.Dav.9,10,Ten.Dav.9.10,3,1,5,2.746,NA,No symbiont
6,Ambient,6,10,Jewell,Tenuis,Ten.Jew.5,10,Ten.Jew.5.10,3,1,5,4.376,NA,No symbiont
6,Ambient,6,11,Davies,Tenuis,Ten.Dav.13,10,Ten.Dav.13.10,3,1,6,5.502,NA,No symbiont
7,Hot,1,1,Davies,Tenuis,Ten.Dav.D1,10,Ten.Dav.D1.10,3,1,2,3.866,NA,No symbiont
7,Hot,1,2,Davies,Hyacinthus,Hya.Dav.12,7,Hya.Dav.12.7,3,0,NA,NA,NA,No symbiont
7,Hot,1,3,Switzer,Goniastrea,Gon.Swi.12,11,Gon.Swi.12.11,3,1,6,2.724,NA,No symbiont
7,Hot,1,4,Jewell,Tenuis,Ten.Jew.5,11,Ten.Jew.5.11,3,0,NA,NA,NA,No symbiont
7,Hot,1,5,Davies,Tenuis,Ten.Dav.12,14,Ten.Dav.12.14,3,0,NA,NA,NA,No symbiont
7,Hot,1,6,Switzer,Goniastrea,Gon.Swi.6,11,Gon.Swi.6.11,3,1,5,2.607,NA,No symbiont
7,Hot,1,7,Davies,Tenuis,Ten.Dav.13,11,Ten.Dav.13.11,3,1,2,3.005,NA,No symbiont
7,Hot,1,8,Switzer,Goniastrea,Gon.Swi.11,11,Gon.Swi.11.11,3,1,5,1.861,NA,No symbiont
7,Hot,1,9,Davies,Hyacinthus,Hya.Dav.3,10,Hya.Dav.3.10,3,0,NA,NA,NA,No symbiont
7,Hot,1,10,Switzer,Goniastrea,Gon.Swi.10,10,Gon.Swi.10.10,3,1,6,2.534,NA,No symbiont
7,Hot,1,11,Davies,Hyacinthus,Hya.Dav.4,10,Hya.Dav.4.10,3,1,2,2.848,NA,No symbiont
7,Hot,2,1,Parke,Goniastrea,Gon.Par.8,13,Gon.Par.8.13,3,1,4,2.844,NA,No symbiont
7,Hot,2,2,Parke,Tenuis,Ten.Par.2,11,Ten.Par.2.11,3,1,3,4.453,NA,No symbiont
7,Hot,2,3,Switzer,Goniastrea,Gon.Swi.5,8,Gon.Swi.5.8,3,1,6,2.133,NA,No symbiont
7,Hot,2,4,Parke,Goniastrea,Gon.Par.8,14,Gon.Par.8.14,3,1,5,1.421,NA,No symbiont
7,Hot,2,5,Switzer,Goniastrea,Gon.Swi.6,12,Gon.Swi.6.12,3,1,6,3.092,NA,No symbiont
7,Hot,2,6,Davies,Hyacinthus,Hya.Dav.8,9,Hya.Dav.8.9,3,0,NA,NA,NA,No symbiont
7,Hot,2,7,Switzer,Goniastrea,Gon.Swi.11,12,Gon.Swi.11.12,3,1,5,1.758,NA,No symbiont
7,Hot,2,8,Palms,Tenuis,Ten.Pal.3,9,Ten.Pal.3.9,3,1,3,2.796,NA,No symbiont
7,Hot,2,9,Parke,Goniastrea,Gon.Par.6,10,Gon.Par.6.10,3,1,6,3.029,NA,No symbiont
7,Hot,2,10,Jewell,Tenuis,Ten.Jew.6,11,Ten.Jew.6.11,3,1,4,4.987,NA,No symbiont
7,Hot,2,11,Parke,Goniastrea,Gon.Par.8,15,Gon.Par.8.15,3,1,5,2.446,NA,No symbiont
7,Hot,3,1,Palms,Tenuis,Ten.Pal.1,11,Ten.Pal.1.11,3,1,5,2.826,NA,No symbiont
7,Hot,3,2,Jewell,Tenuis,Ten.Jew.7,11,Ten.Jew.7.11,3,1,5,4.23,NA,No symbiont
7,Hot,3,3,Switzer,Goniastrea,Gon.Swi.7,12,Gon.Swi.7.12,3,1,6,2.454,NA,No symbiont
7,Hot,3,4,Davies,Tenuis,Ten.Dav.6,11,Ten.Dav.6.11,3,1,5,2.371,NA,No symbiont
7,Hot,3,5,Jewell,Tenuis,Ten.Jew.5,12,Ten.Jew.5.12,3,0,NA,NA,NA,No symbiont
7,Hot,3,6,Jewell,Goniastrea,Gon.Jew.10,11,Gon.Jew.10.11,3,1,2,1.941,NA,No symbiont
7,Hot,3,7,Jewell,Tenuis,Ten.Jew.7,12,Ten.Jew.7.12,3,1,4,2.699,NA,No symbiont
