,Treatment,Temp,IndID,popcross,Tank,Cassette,Plate.Slide,T0,T6,Grey_change
2423,D1,HOT,3.674.1225.6,SWIxSWI,3,674,1225,137.235,141.044,3.81
2424,D1,HOT,3.674.1225.8,SWIxSWI,3,674,1225,131.73,127.051,-4.68
2425,D1,HOT,3.674.1226.1,SWIxDAV,3,674,1226,133.062,121.807,-11.256
2426,D1,HOT,3.674.1226.6,SWIxDAV,3,674,1226,141.933,149.873,7.94
2427,D1,HOT,3.674.1431.1,JEWxJEW,3,674,1431,134.151,136.254,2.103
2428,D1,HOT,3.674.1431.3,JEWxJEW,3,674,1431,132.652,144.51,11.858
2429,D1,HOT,3.674.1431.4,JEWxJEW,3,674,1431,124.289,144.854,20.564
2430,D1,HOT,3.674.1431.6,JEWxJEW,3,674,1431,143.229,158.959,15.73
2431,D1,HOT,3.674.1509.1,SWIxDAV,3,674,1509,70.4,62.829,-7.57
2432,D1,HOT,3.674.1509.3,SWIxDAV,3,674,1509,73.873,70.722,-3.151
2433,D1,HOT,3.674.1509.7,SWIxDAV,3,674,1509,116.22,131.539,15.319
2434,D1,HOT,3.674.1509.8,SWIxDAV,3,674,1509,100.804,120.609,19.806
2435,D1,HOT,3.674.2857.1,SWIxSWI,3,674,2857,108.563,103.574,-4.988
2436,D1,HOT,3.674.2857.3,SWIxSWI,3,674,2857,120.927,121.714,0.787
2437,D1,HOT,3.674.2857.4,SWIxSWI,3,674,2857,125.81,137.466,11.656
2438,D1,HOT,3.683.1461.2,DAVxDAV,3,683,1461,119.379,132.121,12.742
2439,D1,HOT,3.683.1461.3,DAVxDAV,3,683,1461,125.542,135.116,9.574
2440,D1,HOT,3.683.1461.4,DAVxDAV,3,683,1461,111.92,104.371,-7.549
2441,D1,HOT,3.683.1461.5,DAVxDAV,3,683,1461,107.597,118.798,11.201
2442,D1,HOT,3.683.1461.7,DAVxDAV,3,683,1461,113.717,135.069,21.352
2443,D1,HOT,3.683.1952.1,JEWxPAL,3,683,1952,124.628,136.479,11.851
2444,D1,HOT,3.683.1952.10,JEWxPAL,3,683,1952,136.014,150.723,14.709
2445,D1,HOT,3.683.1952.2,JEWxPAL,3,683,1952,131.848,128.203,-3.645
2446,D1,HOT,3.683.1952.3,JEWxPAL,3,683,1952,116.667,122.917,6.25
2447,D1,HOT,3.683.1952.4,JEWxPAL,3,683,1952,126.67,145.425,18.755
2448,D1,HOT,3.683.1952.5,JEWxPAL,3,683,1952,131.051,153.484,22.432
2449,D1,HOT,3.683.1952.6,JEWxPAL,3,683,1952,125.337,130.587,5.25
2450,D1,HOT,3.683.1952.7,JEWxPAL,3,683,1952,142.123,144.847,2.724
2451,D1,HOT,3.683.1952.9,JEWxPAL,3,683,1952,140.905,153.451,12.546
2452,D1,HOT,3.683.2744.3,PARxPAR,3,683,2744,151.184,156.32,5.136
2453,D1,HOT,3.683.2950.1,JEWxJEW,3,683,2950,98.873,73.794,-25.08
2454,D1,HOT,3.683.2950.3,JEWxJEW,3,683,2950,121.772,125.947,4.175
2455,D1,HOT,3.683.2950.4,JEWxJEW,3,683,2950,123.067,129.526,6.458
2456,D1,HOT,3.683.2950.5,JEWxJEW,3,683,2950,129.976,125.416,-4.56
2457,SS,AMB,4.394.1232.1,JEWxDAV,4,394,1232,133.851,122.743,-11.108
2458,SS,AMB,4.394.1232.2,JEWxDAV,4,394,1232,136.532,121.772,-14.759
2459,SS,AMB,4.394.1232.3,JEWxDAV,4,394,1232,128.414,111.16,-17.254
2460,SS,AMB,4.394.1232.4,JEWxDAV,4,394,1232,130.14,121.198,-8.942
2461,SS,AMB,4.394.1232.5,JEWxDAV,4,394,1232,126.515,117.253,-9.262
2462,SS,AMB,4.394.1232.6,JEWxDAV,4,394,1232,129.105,116.096,-13.009
2463,SS,AMB,4.394.1232.7,JEWxDAV,4,394,1232,132.58,125.915,-6.665
2464,SS,AMB,4.394.1232.8,JEWxDAV,4,394,1232,134.918,129.055,-5.863
2465,SS,AMB,4.394.1232.9,JEWxDAV,4,394,1232,131.884,133.471,1.587
2466,SS,AMB,4.394.1429.1,JEWxJEW,4,394,1429,141.306,104.244,-37.062
2467,SS,AMB,4.394.1429.2,JEWxJEW,4,394,1429,136.109,104.317,-31.792
2468,SS,AMB,4.394.1429.3,JEWxJEW,4,394,1429,150.058,134.548,-15.51
2469,SS,AMB,4.394.1429.4,JEWxJEW,4,394,1429,145.459,127.117,-18.342
2470,SS,AMB,4.394.1429.5,JEWxJEW,4,394,1429,145.405,127.488,-17.916
2471,SS,AMB,4.394.1429.6,JEWxJEW,4,394,1429,153.275,136.64,-16.636
2472,SS,AMB,4.394.1429.7,JEWxJEW,4,394,1429,143.697,123.692,-20.005
2473,SS,AMB,4.394.1429.8,JEWxJEW,4,394,1429,155.652,143.597,-12.055
2474,SS,AMB,4.394.2869.1,SWIxSWI,4,394,2869,133.982,117.77,-16.212
2475,SS,AMB,4.394.2869.2,SWIxSWI,4,394,2869,137.911,128.894,-9.018
2476,SS,AMB,4.394.2869.3,SWIxSWI,4,394,2869,132.304,118.257,-14.048
2477,SS,AMB,4.394.2869.5,SWIxSWI,4,394,2869,131.896,129.444,-2.452
2478,SS,AMB,4.394.2869.6,SWIxSWI,4,394,2869,140.824,138.262,-2.562
2479,SS,AMB,4.394.2869.7,SWIxSWI,4,394,2869,137.45,136.552,-0.898
2480,SS,AMB,4.394.2880.1,PARxPAR,4,394,2880,149.328,135.555,-13.772
2481,SS,AMB,4.394.2880.3,PARxPAR,4,394,2880,152.407,139.457,-12.95
2482,SS,AMB,4.394.2880.4,PARxPAR,4,394,2880,155.199,138.367,-16.832
2483,SS,AMB,4.394.2880.6,PARxPAR,4,394,2880,162.576,156.29,-6.287
2484,SS,AMB,4.394.2880.7,PARxPAR,4,394,2880,142.555,125.648,-16.907
2485,SS,AMB,4.416.1500.1,JEWxPAL,4,416,1500,145.908,123.599,-22.308
2486,SS,AMB,4.416.1500.2,JEWxPAL,4,416,1500,135.051,127.606,-7.445
2487,SS,AMB,4.416.1500.3,JEWxPAL,4,416,1500,138.662,120.309,-18.353
2488,SS,AMB,4.416.1597.2,JEWxPAL,4,416,1597,92.528,56.203,-36.325
2489,SS,AMB,4.416.1597.3,JEWxPAL,4,416,1597,93.953,65.634,-28.319
2490,SS,AMB,4.416.1597.4,JEWxPAL,4,416,1597,116.011,81.18,-34.831
2491,SS,AMB,4.416.1597.5,JEWxPAL,4,416,1597,150.422,101.658,-48.764
2492,SS,AMB,4.416.1597.6,JEWxPAL,4,416,1597,149.278,84.459,-64.819
2493,SS,AMB,4.416.2339.1,JEWxPAL,4,416,2339,137.583,102.287,-35.296
2494,SS,AMB,4.416.2339.2,JEWxPAL,4,416,2339,151.539,115.033,-36.506
2495,SS,AMB,4.416.2339.3,JEWxPAL,4,416,2339,160.331,113.927,-46.405
2496,SS,AMB,4.416.2339.4,JEWxPAL,4,416,2339,157.495,121.477,-36.018
2497,SS,AMB,4.416.2339.5,JEWxPAL,4,416,2339,159.07,130.004,-29.066
2498,SS,AMB,4.416.2339.6,JEWxPAL,4,416,2339,151.677,132.669,-19.007
2499,SS,AMB,4.416.2815.3,DAVxDAV,4,416,2815,118.13,101.783,-16.347
2500,SS,AMB,4.416.2815.4,DAVxDAV,4,416,2815,108.832,90.745,-18.086
2501,SS,AMB,4.416.2815.5,DAVxDAV,4,416,2815,125.998,108.314,-17.684
2502,SS,AMB,4.416.2815.6,DAVxDAV,4,416,2815,121.862,104.345,-17.517
2503,SS,AMB,4.416.2815.7,DAVxDAV,4,416,2815,137.068,104.407,-32.66
2504,SS,AMB,4.416.2815.8,DAVxDAV,4,416,2815,132.624,118.24,-14.384
2505,SS,AMB,4.416.2873.3,DAVxDAV,4,416,2873,162.817,103.192,-59.625
2506,SS,AMB,4.416.2873.4,DAVxDAV,4,416,2873,163.485,138.877,-24.609
2507,SS,AMB,4.416.2873.6,DAVxDAV,4,416,2873,170.608,142.179,-28.43
2508,SS,AMB,4.416.2873.7,DAVxDAV,4,416,2873,165.125,138.073,-27.052
2509,SS,AMB,4.416.2873.8,DAVxDAV,4,416,2873,174.901,149.694,-25.207
2510,SS,AMB,4.416.2873.9,DAVxDAV,4,416,2873,162.047,148.391,-13.656
2511,SS,AMB,4.419.1212.2,SWIxDAV,4,419,1212,155.063,139.187,-15.876
2512,SS,AMB,4.419.1212.5,SWIxDAV,4,419,1212,160.167,144.353,-15.814
2513,SS,AMB,4.419.1212.6,SWIxDAV,4,419,1212,166.038,143.054,-22.984
2514,SS,AMB,4.419.1212.7,SWIxDAV,4,419,1212,151.704,138.738,-12.966
2515,SS,AMB,4.419.1926.1,JEWxPAL,4,419,1926,137.174,104.083,-33.091
2516,SS,AMB,4.419.1926.10,JEWxPAL,4,419,1926,141.083,130.505,-10.577
2517,SS,AMB,4.419.1926.2,JEWxPAL,4,419,1926,123.493,98.872,-24.621
2518,SS,AMB,4.419.1926.3,JEWxPAL,4,419,1926,123.826,112.434,-11.393
2519,SS,AMB,4.419.1926.4,JEWxPAL,4,419,1926,137.664,125.538,-12.126
2520,SS,AMB,4.419.1926.5,JEWxPAL,4,419,1926,132.719,120.476,-12.243
2521,SS,AMB,4.419.1926.6,JEWxPAL,4,419,1926,162.672,125.572,-37.1
2522,SS,AMB,4.419.1926.7,JEWxPAL,4,419,1926,139.315,124.036,-15.28
2523,SS,AMB,4.419.1926.8,JEWxPAL,4,419,1926,136.033,123.384,-12.649
2524,SS,AMB,4.419.1926.9,JEWxPAL,4,419,1926,129.075,116.387,-12.689
2525,SS,AMB,4.419.1937.1,PALxPAL,4,419,1937,145.144,127.345,-17.799
2526,SS,AMB,4.419.1937.2,PALxPAL,4,419,1937,153.816,139.728,-14.088
2527,SS,AMB,4.419.1937.3,PALxPAL,4,419,1937,148.791,138.7,-10.091
2528,SS,AMB,4.419.1937.4,PALxPAL,4,419,1937,153.552,140.278,-13.274
2529,SS,AMB,4.419.1937.5,PALxPAL,4,419,1937,166.67,155.459,-11.211
2530,SS,AMB,4.419.1937.6,PALxPAL,4,419,1937,155.292,144.247,-11.045
2531,SS,AMB,4.419.1937.7,PALxPAL,4,419,1937,156.671,146.285,-10.386
2532,SS,AMB,4.419.1937.8,PALxPAL,4,419,1937,158.894,152.485,-6.409
2533,SS,AMB,4.419.2836.1,SWIxSWI,4,419,2836,139.252,113.461,-25.791
2534,SS,AMB,4.419.2836.2,SWIxSWI,4,419,2836,141.525,134.01,-7.514
2535,SS,AMB,4.419.2836.3,SWIxSWI,4,419,2836,142.889,127.8,-15.088
2536,SS,AMB,4.419.2836.4,SWIxSWI,4,419,2836,141.113,125.151,-15.962
2537,SS,AMB,4.419.2836.5,SWIxSWI,4,419,2836,137.62,125.45,-12.17
2538,SS,AMB,4.419.2836.6,SWIxSWI,4,419,2836,143.883,148.882,4.999
2539,SS,AMB,4.419.2836.7,SWIxSWI,4,419,2836,129.87,117.458,-12.412
2540,SS,AMB,4.419.2859.10,SWIxSWI,4,419,2859,128.967,106.748,-22.22
2541,SS,AMB,4.419.2859.11,SWIxSWI,4,419,2859,143.085,109.17,-33.915
2542,SS,AMB,4.419.2859.2,SWIxSWI,4,419,2859,87.227,73.758,-13.468
2543,SS,AMB,4.419.2859.3,SWIxSWI,4,419,2859,92.441,72.873,-19.568
2544,SS,AMB,4.419.2859.4,SWIxSWI,4,419,2859,96.318,100.469,4.152
2545,SS,AMB,4.419.2859.5,SWIxSWI,4,419,2859,96.686,82.771,-13.915
2546,SS,AMB,4.419.2859.6,SWIxSWI,4,419,2859,114.937,110.213,-4.724
2547,SS,AMB,4.419.2859.7,SWIxSWI,4,419,2859,117.794,111.521,-6.273
2548,SS,AMB,4.419.2859.8,SWIxSWI,4,419,2859,122.863,101.41,-21.453
2549,SS,AMB,4.419.2859.9,SWIxSWI,4,419,2859,128.302,106.361,-21.941
2550,SS,AMB,4.426.1466.2,JEWxJEW,4,426,1466,137.136,73.119,-64.017
2551,SS,AMB,4.426.1466.3,JEWxJEW,4,426,1466,148.673,108.71,-39.963
2552,SS,AMB,4.426.1466.4,JEWxJEW,4,426,1466,144.316,95.265,-49.05
2553,SS,AMB,4.426.1595.1,JEWxDAV,4,426,1595,126.011,114.626,-11.386
2554,SS,AMB,4.426.1612.1,JEWxPAL,4,426,1612,116.49,85.454,-31.036
2555,SS,AMB,4.426.1631.1,JEWxDAV,4,426,1631,134.513,92.445,-42.069
2556,SS,AMB,4.426.1631.2,JEWxDAV,4,426,1631,141.67,95.111,-46.559
2557,SS,AMB,4.426.1631.3,JEWxDAV,4,426,1631,134.98,106.695,-28.285
2558,SS,AMB,4.426.1631.4,JEWxDAV,4,426,1631,144.495,127.261,-17.234
2559,SS,AMB,4.426.1631.6,JEWxDAV,4,426,1631,133.835,111.847,-21.987
2560,SS,AMB,4.426.1631.7,JEWxDAV,4,426,1631,138.27,117.284,-20.986
2561,SS,AMB,4.426.1631.8,JEWxDAV,4,426,1631,157.438,140.904,-16.534
2562,SS,AMB,4.426.2775.10,SWIxDAV,4,426,2775,153.759,137.211,-16.548
2563,SS,AMB,4.426.2775.11,SWIxDAV,4,426,2775,162.386,140.84,-21.546
2564,SS,AMB,4.426.2775.12,SWIxDAV,4,426,2775,164.578,139.704,-24.874
2565,SS,AMB,4.426.2775.13,SWIxDAV,4,426,2775,164.911,137.101,-27.81
2566,SS,AMB,4.426.2775.2,SWIxDAV,4,426,2775,159.247,135.179,-24.068
2567,SS,AMB,4.426.2775.3,SWIxDAV,4,426,2775,161.8,149.106,-12.694
2568,SS,AMB,4.426.2775.4,SWIxDAV,4,426,2775,158.461,140.427,-18.034
2569,SS,AMB,4.426.2775.5,SWIxDAV,4,426,2775,157.878,134.227,-23.651
2570,SS,AMB,4.426.2775.7,SWIxDAV,4,426,2775,163.037,148.153,-14.883
2571,SS,AMB,4.426.2775.8,SWIxDAV,4,426,2775,154.178,135.429,-18.748
2572,SS,AMB,4.426.2775.9,SWIxDAV,4,426,2775,150.979,133.558,-17.42
2573,SS,AMB,4.441.1261.1,JEWxDAV,4,441,1261,149.112,130.831,-18.281
2574,SS,AMB,4.441.1261.2,JEWxDAV,4,441,1261,162.098,131.774,-30.323
2575,SS,AMB,4.441.1261.3,JEWxDAV,4,441,1261,142.329,131.026,-11.302
2576,SS,AMB,4.441.1261.4,JEWxDAV,4,441,1261,142.815,131.712,-11.104
2577,SS,AMB,4.441.1261.5,JEWxDAV,4,441,1261,135.321,126.126,-9.194
2578,SS,AMB,4.441.1261.7,JEWxDAV,4,441,1261,149.567,132.748,-16.819
2579,SS,AMB,4.441.1423.1,DAVxDAV,4,441,1423,109.449,79.366,-30.083
2580,SS,AMB,4.441.1423.2,DAVxDAV,4,441,1423,94.458,75.459,-18.999
2581,SS,AMB,4.441.1423.3,DAVxDAV,4,441,1423,119.857,100.936,-18.92
2582,SS,AMB,4.441.1423.4,DAVxDAV,4,441,1423,117.022,98.807,-18.215
2583,SS,AMB,4.441.1423.5,DAVxDAV,4,441,1423,124.425,102.602,-21.823
2584,SS,AMB,4.441.1630.1,JEWxPAL,4,441,1630,135.875,118.839,-17.036
2585,SS,AMB,4.441.1630.2,JEWxPAL,4,441,1630,137.578,119.292,-18.287
2586,SS,AMB,4.441.1630.3,JEWxPAL,4,441,1630,139.039,120.642,-18.397
2587,SS,AMB,4.441.1630.4,JEWxPAL,4,441,1630,141.501,127.631,-13.871
2588,SS,AMB,4.441.1630.5,JEWxPAL,4,441,1630,139.859,125.112,-14.747
2589,SS,AMB,4.441.1630.6,JEWxPAL,4,441,1630,171.437,147.501,-23.937
2590,SS,AMB,4.441.2770.2,DAVxDAV,4,441,2770,170.771,157.073,-13.698
2591,SS,AMB,4.441.2770.3,DAVxDAV,4,441,2770,154.325,152.287,-2.038
2592,SS,AMB,4.441.2770.4,DAVxDAV,4,441,2770,145.783,127.076,-18.707
2593,SS,AMB,4.441.2770.5,DAVxDAV,4,441,2770,170.485,137.41,-33.075
2594,SS,AMB,4.441.2770.6,DAVxDAV,4,441,2770,151.187,147.608,-3.579
2595,SS,AMB,4.441.2770.8,DAVxDAV,4,441,2770,162.209,154.966,-7.243
2596,SS,AMB,4.441.2770.9,DAVxDAV,4,441,2770,154.495,147.588,-6.907
2597,SS,AMB,4.463.1263.1,PALxDAV,4,463,1263,147.286,121.775,-25.512
2598,SS,AMB,4.463.1263.10,PALxDAV,4,463,1263,141.985,123.316,-18.67
2599,SS,AMB,4.463.1263.2,PALxDAV,4,463,1263,138.43,124.156,-14.274
2600,SS,AMB,4.463.1263.3,PALxDAV,4,463,1263,134.763,121.713,-13.05
2601,SS,AMB,4.463.1263.4,PALxDAV,4,463,1263,140.835,125.507,-15.328
2602,SS,AMB,4.463.1263.5,PALxDAV,4,463,1263,138.867,122.797,-16.069
2603,SS,AMB,4.463.1263.6,PALxDAV,4,463,1263,136.82,126.262,-10.558
2604,SS,AMB,4.463.1263.7,PALxDAV,4,463,1263,141.39,122.528,-18.862
2605,SS,AMB,4.463.1263.8,PALxDAV,4,463,1263,142.083,126.593,-15.49
2606,SS,AMB,4.463.1263.9,PALxDAV,4,463,1263,162.992,134.673,-28.319
2607,SS,AMB,4.463.1446.1,DAVxDAV,4,463,1446,120.437,106.725,-13.712
2608,SS,AMB,4.463.1446.10,DAVxDAV,4,463,1446,145.707,140.097,-5.61
2609,SS,AMB,4.463.1446.12,DAVxDAV,4,463,1446,167.565,142.218,-25.347
2610,SS,AMB,4.463.1446.2,DAVxDAV,4,463,1446,121.042,100.033,-21.009
2611,SS,AMB,4.463.1446.3,DAVxDAV,4,463,1446,129.081,111.289,-17.792
2612,SS,AMB,4.463.1446.4,DAVxDAV,4,463,1446,133.335,117.253,-16.083
2613,SS,AMB,4.463.1446.5,DAVxDAV,4,463,1446,135.535,123.185,-12.35
2614,SS,AMB,4.463.1446.6,DAVxDAV,4,463,1446,137.591,132.287,-5.303
2615,SS,AMB,4.463.1446.7,DAVxDAV,4,463,1446,150.969,136.856,-14.113
2616,SS,AMB,4.463.1446.8,DAVxDAV,4,463,1446,155.45,146.209,-9.241
2617,SS,AMB,4.463.1446.9,DAVxDAV,4,463,1446,145.283,135.089,-10.194
2618,SS,AMB,4.463.1551.1,JEWxPAL,4,463,1551,98.535,71.029,-27.506
2619,SS,AMB,4.463.1699.1,SWIxDAV,4,463,1699,148.86,130.694,-18.166
2620,SS,AMB,4.463.1699.2,SWIxDAV,4,463,1699,151.813,128.513,-23.299
2621,SS,AMB,4.463.1699.3,SWIxDAV,4,463,1699,150.054,137.052,-13.002
2622,SS,AMB,4.463.1699.4,SWIxDAV,4,463,1699,154.091,129.06,-25.031
2623,SS,AMB,4.463.1699.5,SWIxDAV,4,463,1699,152.232,133.051,-19.181
2624,SS,AMB,4.463.1699.6,SWIxDAV,4,463,1699,158.243,138.864,-19.38
2625,SS,AMB,4.463.1699.7,SWIxDAV,4,463,1699,160.487,149.485,-11.003
2626,SS,AMB,4.463.1699.8,SWIxDAV,4,463,1699,158.184,142.457,-15.726
2627,SS,AMB,4.463.1699.9,SWIxDAV,4,463,1699,164.478,149.329,-15.149
2628,SS,AMB,4.463.1995.1,JEWxPAL,4,463,1995,152.416,136.836,-15.58
2629,SS,AMB,4.463.1995.2,JEWxPAL,4,463,1995,172.817,156.446,-16.371
2630,SS,AMB,4.463.1995.4,JEWxPAL,4,463,1995,166.138,151.318,-14.82
2631,SS,AMB,4.463.1995.5,JEWxPAL,4,463,1995,165.668,162.652,-3.016
2632,SS,AMB,4.631.1690.1,SWIxDAV,4,631,1690,105.11,61.971,-43.138
2633,SS,AMB,4.631.1690.2,SWIxDAV,4,631,1690,111.874,66.34,-45.533
2634,SS,AMB,4.631.1690.3,SWIxDAV,4,631,1690,115.422,98.541,-16.882
2635,SS,AMB,4.631.1690.4,SWIxDAV,4,631,1690,112.586,84.425,-28.161
2636,SS,AMB,4.631.1690.5,SWIxDAV,4,631,1690,132.323,112.058,-20.265
2637,SS,AMB,4.631.1690.6,SWIxDAV,4,631,1690,129.987,117.033,-12.955
2638,SS,AMB,4.631.1690.7,SWIxDAV,4,631,1690,126.806,101.767,-25.039
2639,SS,AMB,4.631.1690.8,SWIxDAV,4,631,1690,127.416,114.724,-12.692
2640,SS,AMB,4.631.2735.1,JEWxDAV,4,631,2735,143.666,104.761,-38.905
2641,SS,AMB,4.631.2735.2,JEWxDAV,4,631,2735,144.462,112.707,-31.754
2642,SS,AMB,4.631.2735.3,JEWxDAV,4,631,2735,139.926,112.241,-27.684
2643,SS,AMB,4.631.2735.4,JEWxDAV,4,631,2735,136.981,116.556,-20.425
2644,SS,AMB,4.631.2735.5,JEWxDAV,4,631,2735,142.009,126.635,-15.374
2645,SS,AMB,4.631.2735.6,JEWxDAV,4,631,2735,154.718,144.874,-9.844
2646,SS,AMB,4.631.2735.7,JEWxDAV,4,631,2735,147.533,147.246,-0.287
2647,SS,AMB,4.631.2735.8,JEWxDAV,4,631,2735,162.625,125.392,-37.234
2648,SS,AMB,4.652.1419.1,SWIxDAV,4,652,1419,148.891,126.019,-22.872
2649,SS,AMB,4.652.1419.2,SWIxDAV,4,652,1419,148.9,134.212,-14.688
2650,SS,AMB,4.652.1419.3,SWIxDAV,4,652,1419,159.169,134.934,-24.235
2651,SS,AMB,4.652.1419.4,SWIxDAV,4,652,1419,153.666,136.209,-17.457
2652,SS,AMB,4.652.1525.2,JEWxDAV,4,652,1525,140.752,119.89,-20.862
2653,SS,AMB,4.652.1525.4,JEWxDAV,4,652,1525,139.897,118.363,-21.534
2654,SS,AMB,4.652.1525.5,JEWxDAV,4,652,1525,132.576,118.047,-14.529
2655,SS,AMB,4.652.1525.6,JEWxDAV,4,652,1525,134.413,116.234,-18.179
2656,SS,AMB,4.652.1626.1,JEWxDAV,4,652,1626,102.93,90.219,-12.711
2657,SS,AMB,4.652.1626.2,JEWxDAV,4,652,1626,111.841,94.969,-16.872
2658,SS,AMB,4.652.1626.3,JEWxDAV,4,652,1626,120.019,107.405,-12.613
2659,SS,AMB,4.652.1988.2,JEWxPAL,4,652,1988,157.161,115.095,-42.066
2660,SS,AMB,4.652.1988.3,JEWxPAL,4,652,1988,143.513,122.742,-20.771
2661,SS,AMB,4.652.1988.5,JEWxPAL,4,652,1988,161.815,158.35,-3.465
2662,SS,AMB,4.652.1988.6,JEWxPAL,4,652,1988,165.987,153.799,-12.188
2663,SS,AMB,4.652.2733.2,PALxDAV,4,652,2733,126.56,99.228,-27.332
2664,SS,AMB,4.652.2733.3,PALxDAV,4,652,2733,113.271,80.105,-33.166
2665,SS,AMB,4.652.2733.4,PALxDAV,4,652,2733,118.575,95.912,-22.662
2666,SS,AMB,4.652.2733.5,PALxDAV,4,652,2733,126.594,107.758,-18.835
2667,SS,AMB,4.652.2733.6,PALxDAV,4,652,2733,122.283,114.484,-7.799
2668,SS,AMB,4.652.2733.7,PALxDAV,4,652,2733,122.339,100.614,-21.724
2669,SS,AMB,4.652.2733.9,PALxDAV,4,652,2733,131.383,122.669,-8.715
2670,SS,AMB,4.671.1903.1,PALxPAL,4,671,1903,113.19,78.734,-34.456
2671,SS,AMB,4.671.1903.2,PALxPAL,4,671,1903,131.72,96.268,-35.452
2672,SS,AMB,4.671.1903.3,PALxPAL,4,671,1903,126.2,101.208,-24.992
2673,SS,AMB,4.671.1903.4,PALxPAL,4,671,1903,112.425,83.351,-29.074
2674,SS,AMB,4.671.1903.5,PALxPAL,4,671,1903,130.299,102.163,-28.136
2675,SS,AMB,4.671.1903.6,PALxPAL,4,671,1903,129.949,117.934,-12.015
2676,SS,AMB,4.671.2323.1,PARxPAR,4,671,2323,85.493,60.806,-24.687
2677,SS,AMB,4.671.2323.3,PARxPAR,4,671,2323,105.231,81.844,-23.387
2678,SS,AMB,4.671.2323.4,PARxPAR,4,671,2323,107.516,66.749,-40.767
2679,SS,AMB,4.671.2323.5,PARxPAR,4,671,2323,107.338,93.385,-13.953
2680,SS,AMB,4.671.2323.6,PARxPAR,4,671,2323,122.131,104.082,-18.049
2681,SS,AMB,4.671.2323.7,PARxPAR,4,671,2323,120.277,78.771,-41.507
2682,SS,AMB,4.671.2355.1,JEWxJEW,4,671,2355,139.429,117.288,-22.141
2683,SS,AMB,4.671.2355.2,JEWxJEW,4,671,2355,144.495,116.69,-27.805
2684,SS,AMB,4.671.2355.3,JEWxJEW,4,671,2355,152.707,133.185,-19.521
2685,SS,AMB,4.671.2355.4,JEWxJEW,4,671,2355,156.822,138.511,-18.311
2686,SS,AMB,4.671.2355.5,JEWxJEW,4,671,2355,140.16,122.251,-17.909
2687,SS,AMB,4.671.2355.6,JEWxJEW,4,671,2355,153.608,136.522,-17.086
2688,SS,AMB,4.671.2355.7,JEWxJEW,4,671,2355,156.778,151.207,-5.57
2689,SS,AMB,4.671.2355.8,JEWxJEW,4,671,2355,160.532,155.049,-5.483
2690,SS,AMB,4.671.2355.9,JEWxJEW,4,671,2355,146.865,123.407,-23.458
2691,SS,AMB,4.671.2822.1,PARxDAV,4,671,2822,132.367,86.242,-46.125
2692,SS,AMB,4.671.2822.2,PARxDAV,4,671,2822,134.666,116.643,-18.023
2693,SS,AMB,4.671.2822.3,PARxDAV,4,671,2822,133.784,127.857,-5.927
2694,SS,AMB,4.671.2822.4,PARxDAV,4,671,2822,146.495,110.817,-35.677
2695,SS,AMB,4.671.2822.7,PARxDAV,4,671,2822,148.28,104.317,-43.963
2696,SS,AMB,4.671.2997.1,PARxDAV,4,671,2997,151.343,127.337,-24.006
2697,SS,AMB,4.671.2997.2,PARxDAV,4,671,2997,158.795,153.307,-5.488
2698,SS,AMB,4.671.2997.3,PARxDAV,4,671,2997,156.295,137.085,-19.21
2699,SS,AMB,4.671.2997.4,PARxDAV,4,671,2997,156.275,144.392,-11.883
2700,SS,AMB,4.671.2997.5,PARxDAV,4,671,2997,153.936,142.407,-11.529
2701,SS,AMB,4.671.2997.6,PARxDAV,4,671,2997,156.148,151.896,-4.253
2702,SS,AMB,4.671.2997.7,PARxDAV,4,671,2997,171.855,128.831,-43.024
2703,SS,AMB,4.700.1215.1,PARxDAV,4,700,1215,143.814,120.568,-23.246
2704,SS,AMB,4.700.1215.2,PARxDAV,4,700,1215,140.796,123.531,-17.265
2705,SS,AMB,4.700.1215.3,PARxDAV,4,700,1215,134.024,120.804,-13.221
2706,SS,AMB,4.700.1215.4,PARxDAV,4,700,1215,137.532,119.391,-18.141
2707,SS,AMB,4.700.1215.5,PARxDAV,4,700,1215,133.157,123.111,-10.046
2708,SS,AMB,4.700.1215.7,PARxDAV,4,700,1215,132.342,120.901,-11.441
2709,SS,AMB,4.700.1215.8,PARxDAV,4,700,1215,135.591,125.325,-10.266
2710,SS,AMB,4.700.1215.9,PARxDAV,4,700,1215,133.283,124.112,-9.171
2711,SS,AMB,4.700.1295.1,PARxPAR,4,700,1295,134.923,111.841,-23.083
2712,SS,AMB,4.700.1295.2,PARxPAR,4,700,1295,124.632,108.117,-16.515
2713,SS,AMB,4.700.1295.3,PARxPAR,4,700,1295,149.46,140.306,-9.155
2714,SS,AMB,4.700.1295.4,PARxPAR,4,700,1295,147.937,136.841,-11.096
2715,SS,AMB,4.700.1295.5,PARxPAR,4,700,1295,139.572,130.477,-9.095
2716,SS,AMB,4.700.1493.1,JEWxPAL,4,700,1493,158.332,140.873,-17.458
2717,SS,AMB,4.700.1493.2,JEWxPAL,4,700,1493,160.286,146.528,-13.757
2718,SS,AMB,4.700.1493.3,JEWxPAL,4,700,1493,163.867,153.706,-10.161
2719,SS,AMB,4.700.1493.4,JEWxPAL,4,700,1493,150.279,141.12,-9.159
2720,SS,AMB,4.700.1493.5,JEWxPAL,4,700,1493,160.818,156.774,-4.044
