,X.1,Tank,Treatment,Cassette,Plate.Slide,Timepoint,Timepoint2,Area,Coral.Red.Mean,Coral.Green.Mean,Coral.Blue.Mean,Coral.Hue.Mean,Coral.Saturation.Mean,Coral.Brightness.Mean,X,SINGLE.CLUMP,Clump.IndNo,Live.Coral.ID.Number,MatchID,SamplesID,MPAM_Identifier,Species,CrossType,Lifestage,Temp,Mom,Dad,Cross,Family,Cone,Mom2,Dad2,popcross
4516,5525,18,D1,294,1980,6,T6,1.1461,114.9145,79.623,37.3704,22.6968,176.1533,114.9145,0,S,NA,6,8,2,,A.ten,IndivCross,Juvenile,AMB,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEW,PAL,JEWxPAL
4517,5526,18,D1,294,1980,6,T6,0.9516,126.9962,90.7692,46.5691,22.8774,163.3594,126.9962,0,S,NA,7,7,5,,A.ten,IndivCross,Juvenile,AMB,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEW,PAL,JEWxPAL
4518,5527,18,D1,294,1980,6,T6,1.7625,119.686,82.9587,42.5689,21.7481,166.9544,119.686,0,C,3,8,6,7,,A.ten,IndivCross,Juvenile,AMB,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEW,PAL,JEWxPAL
4519,5528,18,D1,294,1980,6,T6,0.557,140.8487,107.1461,60.6212,24.2366,146.488,140.8487,0,S,NA,9,9,3,,A.ten,IndivCross,Juvenile,AMB,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEW,PAL,JEWxPAL
4520,5529,18,D1,294,1980,6,T6,1.0193,149.088,105.52,63.5885,20.6439,149.8425,149.088,0,S,NA,10,10,6,,A.ten,IndivCross,Juvenile,AMB,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEW,PAL,JEWxPAL
4521,5530,18,D1,294,1980,6,T6,1.0791,149.3373,104.8111,66.5752,19.2903,143.5355,149.3373,0,S,NA,11,11,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,PAL5,Jewell8xPAL5,T.F53,C29,JEW,PAL,JEWxPAL
4522,5531,18,D1,294,2891,0,T0,3.5499,146.8246,112.9436,71.4375,22.9667,131.3081,146.8246,NA,C,3,1,1,,,A.ten,IndivCross,Juvenile,AMB,Davies1,Davies8,Davies1xDavies8,T.F16,C82,DAV,DAV,DAVxDAV
4523,5532,18,D1,294,2891,0,T0,1.1119,159.979,125.8433,83.5272,23.24,122.7267,159.979,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,Davies1,Davies8,Davies1xDavies8,T.F16,C82,DAV,DAV,DAVxDAV
4524,5533,18,D1,294,2891,0,T0,0.5088,151.6221,119.6327,77.8365,23.7254,125.4345,151.6221,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,AMB,Davies1,Davies8,Davies1xDavies8,T.F16,C82,DAV,DAV,DAVxDAV
4525,5534,18,D1,294,2891,6,T6,3.2741,142.0403,106.9392,57.9621,24.2924,152.0202,142.0403,1,C,3,1,1,2,18.294.2891.2,A.ten,IndivCross,Juvenile,AMB,Davies1,Davies8,Davies1xDavies8,T.F16,C82,DAV,DAV,DAVxDAV
4526,5535,18,D1,294,2891,6,T6,0.9268,156.3015,123.9973,72.4514,25.7304,137.6177,156.3015,0,S,NA,2,2,1,,A.ten,IndivCross,Juvenile,AMB,Davies1,Davies8,Davies1xDavies8,T.F16,C82,DAV,DAV,DAVxDAV
4527,5536,18,D1,294,2891,6,T6,0.476,141.3926,112.3359,64.388,26.0764,140.6029,141.3926,0,S,NA,3,3,3,,A.ten,IndivCross,Juvenile,AMB,Davies1,Davies8,Davies1xDavies8,T.F16,C82,DAV,DAV,DAVxDAV
4528,5537,18,D1,318,1592,0,T0,0.8321,134.5868,106.6452,67.7646,24.2103,126.392,134.5868,NA,S,NA,1,1,,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4529,5538,18,D1,318,1592,0,T0,0.9844,159.9985,130.6803,90.511,24.177,110.8475,159.9985,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4530,5539,18,D1,318,1592,0,T0,0.8526,157.4831,128.541,90.0152,23.9177,109.6824,157.4831,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4531,5540,18,D1,318,1592,0,T0,0.9016,159.9177,133.1909,95.9525,24.3574,102.5387,159.9177,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4532,5541,18,D1,318,1592,0,T0,0.7763,169.6489,139.7537,102.0807,23.3353,102.6081,169.6489,NA,S,NA,5,5,,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4533,5542,18,D1,318,1592,6,T6,0.669,122.5301,89.2643,51.8541,21.9839,147.0608,122.5301,1,S,NA,1,1,2,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4534,5543,18,D1,318,1592,6,T6,0.7219,160.6853,132.4229,91.6554,24.7177,109.8259,160.6853,0,S,NA,2,2,1,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4535,5544,18,D1,318,1592,6,T6,0.7853,158.0358,128.729,88.1142,24.3099,113.1481,158.0358,0,S,NA,3,3,5,18.318.1592.5,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4536,5545,18,D1,318,1592,6,T6,0.692,161.9896,134.2778,95.1509,24.5172,105.7055,161.9896,0,S,NA,4,4,4,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4537,5546,18,D1,318,1592,6,T6,0.66,167.2793,134.4845,95.8003,22.6258,110.7087,167.2793,0,S,NA,5,5,3,,A.ten,IndivCross,Juvenile,AMB,PAL2,PAL5,PAL2xPAL5,T.F35,C86,PAL,PAL,PALxPAL
4538,5547,18,D1,318,2886,0,T0,1.2523,158.4416,129.7527,91.0357,23.9721,108.2611,158.4416,NA,S,NA,1,1,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4539,5548,18,D1,318,2886,0,T0,1.4287,160.6177,134.9158,96.3828,25.1351,102.0612,160.6177,NA,C,3,2,2,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4540,5549,18,D1,318,2886,0,T0,1.218,NA,NA,NA,NA,NA,NA,NA,C,2,3,3,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4541,5550,18,D1,318,2886,0,T0,0.7003,156.9476,130.309,92.2427,24.7758,105.7131,156.9476,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4542,5551,18,D1,318,2886,0,T0,0.5531,146.0137,121.0469,86.6419,24.1771,103.7767,146.0137,NA,S,NA,5,5,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4543,5552,18,D1,318,2886,0,T0,0.5171,159.585,135.8259,100.4756,25.149,94.6428,159.585,NA,S,NA,6,6,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4544,5553,18,D1,318,2886,6,T6,0.8624,145.4213,117.4489,80.1228,24.0288,115.1144,145.4213,1,S,NA,1,1,3,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4545,5554,18,D1,318,2886,6,T6,1.5782,153.0586,131.1887,95.6614,26,96.199,153.0586,0,C,3,2,2,2,18.318.2886.2,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4546,5555,18,D1,318,2886,6,T6,1.0294,142.156,121.9587,89.2858,25.8272,94.7121,142.156,0,C,2,3,3,1,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4547,5556,18,D1,318,2886,6,T6,0.3068,143.2676,121.5035,86.9354,25.7289,100.2183,143.2676,0,S,NA,4,4,5,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4548,5557,18,D1,318,2886,6,T6,0.6261,148.0886,128.9091,97.414,26.1144,88.1288,148.0886,0,S,NA,5,5,4,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4549,5558,18,D1,318,2886,6,T6,0.447,142.936,123.89,90.55,26.771,93.364,142.936,0,S,NA,0,6,6,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Davies8,Switzer4xDavies8,T.F31,C72,SWI,DAV,SWIxDAV
4550,5559,18,D1,318,2909,0,T0,0.6524,168.8896,142.5635,102.9597,25.0342,99.3565,168.8896,NA,S,NA,1,1,,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4551,5560,18,D1,318,2909,0,T0,0.9437,169.1992,137.9058,94.7699,24.3407,112.3056,169.1992,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4552,5561,18,D1,318,2909,0,T0,0.7788,169.7577,138.9468,94.6394,24.62,112.4397,169.7577,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4553,5562,18,D1,318,2909,0,T0,0.7831,172.7232,142.9577,101.3802,24.5149,105.3706,172.7232,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4554,5563,18,D1,318,2909,0,T0,0.9866,172.3405,142.2237,101.6485,24.1179,104.6956,172.3405,NA,S,NA,5,5,,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4555,5564,18,D1,318,2909,0,T0,0.902,177.8096,150.4766,112.0607,24.6116,94.8599,177.8096,NA,S,NA,6,6,,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4556,5565,18,D1,318,2909,0,T0,0.7551,182.3214,156.5327,115.6147,25.8746,93.8169,182.3214,NA,S,NA,7,7,,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4557,5566,18,D1,318,2909,0,T0,0.7151,181.935,154.9018,115.7125,24.8248,94.2709,181.935,NA,S,NA,8,8,,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4558,5567,18,D1,318,2909,6,T6,0.7864,161.8375,127.1763,83.8947,23.1864,122.8727,161.8375,1,S,NA,1,2,3,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4559,5568,18,D1,318,2909,6,T6,0.5426,160.7465,129.8208,89.148,23.6423,113.708,160.7465,0,S,NA,2,1,1,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4560,5569,18,D1,318,2909,6,T6,0.5811,162.2732,129.6394,85.7986,24.0093,120.3532,162.2732,0,S,NA,3,3,2,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4561,5570,18,D1,318,2909,6,T6,0.5945,171.1375,139.6002,97.9849,23.9055,109.06,171.1375,0,S,NA,4,4,5,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4562,5571,18,D1,318,2909,6,T6,0.8494,169.4375,139.2811,97.997,24.3179,107.8631,169.4375,0,S,NA,5,5,6,18.318.2909.6,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4563,5572,18,D1,318,2909,6,T6,0.7486,178.2246,151.0038,112.7682,24.57,94.0568,178.2246,0,S,NA,6,6,7,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4564,5573,18,D1,318,2909,6,T6,0.4908,183.7227,159.6581,119.8533,26.1827,88.5693,183.7227,0,S,NA,7,7,8,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4565,5574,18,D1,318,2909,6,T6,0.4076,171.727,141.3772,102.7624,23.5389,104.5221,171.727,0,S,NA,8,8,4,,A.ten,IndivCross,Juvenile,AMB,Switzer6,Switzer4,Switzer6xSwitzer4,T.F9,C93,SWI,SWI,SWIxSWI
4566,5575,18,D1,318,2933,0,T0,0.7651,164.6038,133.0353,91.3534,23.7694,114.1473,164.6038,NA,S,NA,1,1,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Switzer7,Switzer4xSwitzer7,T.F12,C69,SWI,SWI,SWIxSWI
4567,5576,18,D1,318,2933,0,T0,0.678,172.0239,145.6633,105.752,25.1806,98.5151,172.0239,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Switzer7,Switzer4xSwitzer7,T.F12,C69,SWI,SWI,SWIxSWI
4568,5577,18,D1,318,2933,0,T0,0.8559,191.5145,156.491,114.8654,22.7859,102.6916,191.5145,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Switzer7,Switzer4xSwitzer7,T.F12,C69,SWI,SWI,SWIxSWI
4569,5578,18,D1,318,2933,0,T0,1.1112,174.5058,143.8749,101.7764,24.2952,106.872,174.5058,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Switzer7,Switzer4xSwitzer7,T.F12,C69,SWI,SWI,SWIxSWI
4570,5579,18,D1,318,2933,6,T6,0.6542,158.8481,123.88,81.4364,22.8019,125.1569,158.8481,1,S,NA,1,1,2,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Switzer7,Switzer4xSwitzer7,T.F12,C69,SWI,SWI,SWIxSWI
4571,5580,18,D1,318,2933,6,T6,0.5408,160.8668,132.1858,91.49,24.5293,110.1398,160.8668,0,S,NA,2,2,1,,A.ten,IndivCross,Juvenile,AMB,Switzer4,Switzer7,Switzer4xSwitzer7,T.F12,C69,SWI,SWI,SWIxSWI
4572,5581,18,D1,318,2933,6,T6,0.8782,167.4547,136.6351,95.4141,23.9893,110.1952,167.4547,0,S,NA,3,4,3,18.318.2933.3,A.ten,IndivCross,Juvenile,AMB,Switzer4,Switzer7,Switzer4xSwitzer7,T.F12,C69,SWI,SWI,SWIxSWI
4573,5582,18,D1,328,1679,0,T0,7.5599,123.974,90.9904,53.9104,22.0697,145.0363,123.974,NA,C,7,1,1,,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4574,5583,18,D1,328,1679,0,T0,1.416,NA,NA,NA,NA,NA,NA,NA,C,2,2,6,,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4575,5584,18,D1,328,1679,0,T0,3.052,NA,NA,NA,NA,NA,NA,NA,C,4,2,5,,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4576,5585,18,D1,328,1679,0,T0,1.388,NA,NA,NA,NA,NA,NA,NA,C,2,2,2,,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4577,5586,18,D1,328,1679,0,T0,0.9236,129.5852,97.2982,52.6199,24.2487,151.524,129.5852,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4578,5587,18,D1,328,1679,0,T0,0.8854,118.5018,92.2265,50.0447,25.7161,148.0028,118.5018,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4579,5588,18,D1,328,1679,6,T6,7.2013,118.2658,81.5902,43.4663,21.1968,164.4401,118.2658,1,C,7,1,1,4,18.328.1679.4,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4580,5589,18,D1,328,1679,6,T6,3.285,NA,NA,NA,NA,NA,NA,NA,C,4,2,5,2,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4581,5590,18,D1,328,1679,6,T6,1.362,NA,NA,NA,NA,NA,NA,0,C,2,2,2,1,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4582,5591,18,D1,328,1679,6,T6,0.5477,115.4359,81.1808,35.7903,23.6752,178.0888,115.4359,0,S,NA,3,3,6,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4583,5592,18,D1,328,1679,6,T6,0.7788,112.0092,79.0448,34.9709,23.8137,177.0536,112.0092,0,S,NA,4,4,5,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4584,5593,18,D1,328,1679,6,T6,1.2062,109.2316,75.6654,30.7313,23.8301,185.1952,109.2316,0,C,2,5,6,3,,A.ten,IndivCross,Juvenile,AMB,Switzer2,Davies1,Switzer2xDavies1,T.F26,C96,SWI,DAV,SWIxDAV
4585,5594,18,D1,334,1266,0,T0,2.3563,83.3504,62.7092,34.86,23.9904,147.9927,83.3504,NA,C,3,1,1,,,A.ten,IndivCross,Juvenile,AMB,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PAR,PAR,PARxPAR
4586,5595,18,D1,334,1266,0,T0,1.4493,113.6579,84.1319,50.4077,22.1563,142.4728,113.6579,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PAR,PAR,PARxPAR
4587,5596,18,D1,334,1266,0,T0,1.3344,124.1123,91.3573,58.5934,20.9544,136.3235,124.1123,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,AMB,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PAR,PAR,PARxPAR
4588,5597,18,D1,334,1266,0,T0,0.9552,119.357,90.8311,57.7893,22.2586,133.285,119.357,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PAR,PAR,PARxPAR
4589,5598,18,D1,334,1266,6,T6,2.923,75.914,49.0354,21.6739,21.0698,184.6505,75.914,1,C,3,1,1,1,,A.ten,IndivCross,Juvenile,AMB,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PAR,PAR,PARxPAR
4590,5599,18,D1,334,1266,6,T6,1.4226,98.8985,65.1749,32.1853,20.5404,176.1058,98.8985,0,S,NA,2,2,2,18.334.1266.2,A.ten,IndivCross,Juvenile,AMB,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PAR,PAR,PARxPAR
4591,5600,18,D1,334,1266,6,T6,1.904,127.6842,89.382,56.7318,19.2795,146.2182,127.6842,0,S,NA,3,3,4,,A.ten,IndivCross,Juvenile,AMB,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PAR,PAR,PARxPAR
4592,5601,18,D1,334,1266,6,T6,1.271,122.1244,85.8388,53.432,19.7501,150.3844,122.128,0,S,NA,4,4,3,,A.ten,IndivCross,Juvenile,AMB,PAR5,PAR4,PAR5xPAR4,T.F6,C83,PAR,PAR,PARxPAR
4593,5619,18,D1,334,2718,0,T0,3.5495,158.9616,122.6875,76.1001,23.4325,132.7226,158.9616,NA,C,3,1,1,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4594,5620,18,D1,334,2718,0,T0,1.7953,146.9304,106.8466,60.6891,22.3921,149.9304,146.9304,NA,S,NA,2,2,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4595,5621,18,D1,334,2718,0,T0,0.7392,136.264,105.2552,60.926,24.4671,140.8227,136.264,NA,S,NA,3,3,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4596,5622,18,D1,334,2718,0,T0,1.9317,163.2006,121.6106,71.5072,22.8831,143.1955,163.2006,NA,S,NA,4,4,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4597,5623,18,D1,334,2718,0,T0,1.5241,153.4224,119.1013,75.6695,23.2816,130.0718,153.4224,NA,S,NA,5,5,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4598,5624,18,D1,334,2718,0,T0,1.3466,156.1594,113.6551,68.257,21.692,144.4639,156.1594,NA,S,NA,6,6,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4599,5625,18,D1,334,2718,0,T0,1.9897,166.0838,126.3943,77.0606,23.1782,136.4463,166.0838,NA,S,NA,7,7,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4600,5626,18,D1,334,2718,0,T0,2.3739,153.6507,121.7992,77.2513,24.324,126.89,153.6507,NA,S,NA,8,8,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4601,5627,18,D1,334,2718,0,T0,3.1837,153.8132,116.3162,71.9324,22.6053,136.8912,153.8132,NA,C,3,9,9,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4602,5628,18,D1,334,2718,0,T0,1.1241,157.9696,122.9869,79.4654,23.2178,128.6726,157.9696,NA,S,NA,10,10,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4603,5629,18,D1,334,2718,0,T0,1.0878,156.8517,121.8891,78.761,23.2387,128.8593,156.8524,NA,S,NA,11,11,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4604,5630,18,D1,334,2718,0,T0,0.8479,144.5439,110.6624,68.828,22.9851,135.3745,144.5439,NA,S,NA,12,12,,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4605,5631,18,D1,334,2718,6,T6,1.127,121.793,77.1923,22.6201,22.8847,208.8633,121.793,1,S,NA,1,2,3,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4606,5632,18,D1,334,2718,6,T6,2.8139,125.2807,84.4014,30.925,23.5669,194.3162,125.2807,0,C,3,2,1,1,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4607,5633,18,D1,334,2718,6,T6,0.7316,104.9523,69.031,22.4306,23.4577,200.6683,104.9523,0,S,NA,3,3,12,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4608,5634,18,D1,334,2718,6,T6,0.9715,137.2224,91.1564,39.0004,22.0953,185.8125,137.2224,0,S,NA,4,4,9,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4609,5635,18,D1,334,2718,6,T6,1.4629,125.3205,80.7022,33.0743,21.4502,188.3879,125.3205,0,S,NA,5,5,11,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4610,5636,18,D1,334,2718,6,T6,0.9682,149.6389,108.2655,56.4656,23.2164,160.7322,149.6389,0,S,NA,6,6,4,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4611,5637,18,D1,334,2718,6,T6,1.1306,144.3484,96.9688,45.5841,21.7159,176.4057,144.3484,0,S,NA,7,7,10,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4612,5638,18,D1,334,2718,6,T6,2.3894,128.0582,85.038,39.5093,21.415,181.6501,128.0582,0,C,3,8,9,8,18.334.2718.8,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4613,5639,18,D1,334,2718,6,T6,1.7766,125.8279,84.0874,31.834,23.1013,192.1137,125.8279,0,S,NA,9,8,2,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4614,5640,18,D1,334,2718,6,T6,1.0309,154.4628,116.3542,67.4464,23.4785,146.6794,154.4628,0,S,NA,10,10,5,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4615,5641,18,D1,334,2718,6,T6,0.9182,139.0176,95.231,45.9435,22.1094,173.9396,139.0176,0,S,NA,11,11,7,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
4616,5642,18,D1,334,2718,6,T6,0.7788,130.0319,89.1086,39.2076,22.9098,181.1336,130.0319,0,S,NA,12,12,6,,A.ten,IndivCross,Juvenile,AMB,Jewell8,Davies1,Jewell8xDavies1,T.F64,C65,JEW,DAV,JEWxDAV
